i,ml,mom,gmm,cue,el
1,0.01100000000000012,0.1260000000000001,0.09499999999999997,0.027000000000000135,0.2230000000000001
2,0.0050000000000001155,0.029000000000000137,0.08299999999999996,0.026999999999999913,0.05600000000000005
3,0.0040000000000000036,0.03499999999999992,0.08199999999999985,0.028000000000000025,0.1519999999999997
4,0.0040000000000000036,0.03600000000000003,0.07399999999999984,0.020000000000000018,0.05699999999999994
5,0.0040000000000000036,0.03600000000000003,0.08499999999999996,0.019000000000000128,0.13200000000000012
6,0.0040000000000000036,0.02499999999999991,0.08099999999999996,0.03200000000000003,0.1339999999999999
7,0.0040000000000000036,0.03699999999999992,0.0900000000000003,0.02499999999999991,0.06899999999999995
8,0.0040000000000000036,0.039000000000000146,0.09200000000000008,0.029999999999999805,0.15399999999999991
9,0.007000000000000117,0.05600000000000005,0.1030000000000002,0.03400000000000025,0.20599999999999996
10,0.004999999999999893,0.03200000000000003,0.08800000000000008,0.03300000000000036,0.15200000000000014
11,0.0039999999999995595,0.03599999999999959,0.08499999999999996,0.0259999999999998,0.06900000000000084
12,0.004000000000000448,0.02800000000000047,0.0959999999999992,0.028999999999999915,0.14300000000000068
13,0.004999999999999893,0.03000000000000025,0.08899999999999952,0.03200000000000003,0.05799999999999983
14,0.004999999999999893,0.0389999999999997,0.09999999999999964,0.032999999999999474,0.14999999999999947
15,0.004999999999999893,0.0420000000000007,0.09200000000000053,0.02400000000000002,0.10799999999999965
16,0.0039999999999995595,0.04100000000000037,0.09600000000000009,0.03200000000000003,0.1980000000000004
17,0.005999999999999339,0.0389999999999997,0.1070000000000002,0.030999999999999694,0.1899999999999995
18,0.004000000000000448,0.03300000000000036,0.09399999999999942,0.025000000000000355,0.06200000000000028
19,0.0039999999999995595,0.03200000000000003,0.10099999999999998,0.02400000000000002,0.06299999999999972
20,0.004999999999999893,0.036000000000000476,0.1070000000000002,0.030999999999999694,0.1949999999999994
21,0.004000000000000448,0.034000000000000696,0.10000000000000053,0.028999999999999915,0.07500000000000018
22,0.0039999999999995595,0.03300000000000036,0.09500000000000064,0.0259999999999998,0.11899999999999977
23,0.004000000000000448,0.04600000000000026,0.10599999999999987,0.04100000000000037,0.20300000000000118
24,0.005000000000000782,0.025000000000000355,0.08900000000000041,0.02400000000000091,0.05799999999999983
25,0.0039999999999995595,0.03599999999999959,0.10100000000000087,0.028999999999999915,0.125
26,0.005000000000000782,0.04499999999999993,0.11000000000000121,0.028999999999999915,0.13100000000000023
27,0.005000000000000782,0.04100000000000037,0.11000000000000121,0.027000000000001023,0.16600000000000037
28,0.004999999999999005,0.03999999999999915,0.11600000000000144,0.04400000000000048,0.26399999999999935
29,0.0070000000000014495,0.054999999999999716,0.10299999999999976,0.02999999999999936,0.17100000000000115
30,0.009999999999999787,0.03500000000000014,0.11500000000000021,0.04100000000000037,0.26099999999999923
31,0.005000000000000782,0.04800000000000004,0.1120000000000001,0.0389999999999997,0.26900000000000013
32,0.005000000000000782,0.036999999999999034,0.09499999999999886,0.040000000000000924,0.07900000000000063
33,0.0039999999999995595,0.041999999999999815,0.0990000000000002,0.03200000000000003,0.13899999999999935
34,0.005000000000000782,0.041999999999999815,0.1280000000000001,0.03200000000000003,0.21000000000000085
35,0.004999999999999005,0.041999999999999815,0.19200000000000017,0.02499999999999858,0.06899999999999906
36,0.006000000000000227,0.04100000000000037,0.10899999999999999,0.038000000000000256,0.136000000000001
37,0.005999999999998451,0.03599999999999959,0.11500000000000021,0.03399999999999892,0.11999999999999922
38,0.005000000000000782,0.04299999999999926,0.1120000000000001,0.030000000000001137,0.08499999999999908
39,0.006000000000000227,0.0470000000000006,0.11700000000000088,0.0389999999999997,0.18099999999999916
40,0.006000000000000227,0.040000000000000924,0.11900000000000155,0.034000000000000696,0.18900000000000006
41,0.006000000000000227,0.038000000000000256,0.11899999999999977,0.03399999999999892,0.08599999999999852
42,0.005000000000000782,0.034000000000000696,0.10099999999999909,0.03799999999999848,0.07099999999999973
43,0.004999999999999005,0.05000000000000071,0.11800000000000033,0.040000000000000924,0.18399999999999928
