i,ml,mom,gmm,cue,el
1,0.01100000000000012,0.15200000000000014,0.17999999999999994,0.05300000000000016,0.22100000000000009
2,0.0050000000000001155,0.038000000000000034,0.10299999999999998,0.03200000000000003,0.07299999999999995
3,0.004999999999999893,0.04499999999999993,0.10899999999999999,0.03699999999999992,0.18300000000000027
4,0.004999999999999893,0.039000000000000146,0.09299999999999997,0.0259999999999998,0.07600000000000007
5,0.004999999999999893,0.03600000000000003,0.09600000000000009,0.03299999999999992,0.08099999999999996
6,0.004999999999999893,0.040999999999999925,0.10600000000000032,0.038000000000000256,0.14800000000000013
7,0.0050000000000003375,0.04599999999999982,0.13099999999999978,0.03399999999999981,0.06799999999999962
8,0.006000000000000227,0.040999999999999925,0.11799999999999988,0.03000000000000025,0.21799999999999997
9,0.006999999999999673,0.0519999999999996,0.11499999999999932,0.04800000000000004,0.2400000000000002
10,0.006000000000000227,0.04800000000000004,0.11399999999999988,0.03699999999999992,0.2450000000000001
11,0.006000000000000227,0.03300000000000036,0.0990000000000002,0.040000000000000036,0.08000000000000007
12,0.004999999999999893,0.04499999999999993,0.10200000000000031,0.032999999999999474,0.20500000000000007
13,0.005999999999999339,0.05400000000000027,0.11500000000000021,0.03200000000000003,0.07899999999999974
14,0.005999999999999339,0.04499999999999993,0.1299999999999999,0.03599999999999959,0.1980000000000004
15,0.004999999999999893,0.03599999999999959,0.20200000000000085,0.03500000000000014,0.1479999999999997
16,0.004999999999999893,0.04999999999999982,0.11000000000000032,0.03399999999999981,0.1280000000000001
17,0.006000000000000227,0.045999999999999375,0.10499999999999954,0.03200000000000003,0.1609999999999996
18,0.004999999999999893,0.04300000000000015,0.10000000000000053,0.02600000000000069,0.06400000000000006
19,0.004999999999999893,0.03500000000000014,0.13400000000000034,0.027999999999998693,0.07499999999999929
20,0.005000000000000782,0.03200000000000003,0.12399999999999878,0.03500000000000014,0.21600000000000108
21,0.005000000000000782,0.04499999999999993,0.10299999999999976,0.028999999999999915,0.07900000000000063
22,0.004999999999999005,0.045999999999999375,0.10200000000000031,0.02800000000000047,0.16400000000000148
23,0.009000000000000341,0.0779999999999994,0.11899999999999977,0.0389999999999997,0.2129999999999992
24,0.005000000000000782,0.028999999999999915,0.0860000000000003,0.0259999999999998,0.0649999999999995
25,0.0039999999999995595,0.04100000000000037,0.10300000000000153,0.03200000000000003,0.08399999999999963
26,0.005000000000000782,0.038000000000000256,0.11500000000000021,0.02800000000000047,0.13400000000000034
27,0.006000000000000227,0.0649999999999995,0.12399999999999878,0.04299999999999926,0.17499999999999893
28,0.006000000000000227,0.13400000000000034,0.12199999999999989,0.05000000000000071,0.2710000000000008
29,0.005000000000000782,0.04400000000000048,0.11300000000000132,0.030000000000001137,0.1739999999999995
30,0.006000000000000227,0.040000000000000924,0.13700000000000045,0.040000000000000924,0.24299999999999855
31,0.006000000000000227,0.05200000000000138,0.11700000000000088,0.03500000000000014,0.23800000000000132
32,0.005000000000000782,0.04299999999999926,0.1039999999999992,0.036000000000001364,0.08799999999999919
33,0.0039999999999995595,0.04400000000000048,0.09799999999999898,0.02800000000000047,0.12300000000000111
34,0.004999999999999005,0.04899999999999949,0.12099999999999866,0.03799999999999848,0.16799999999999926
35,0.004999999999999005,0.04800000000000004,0.10299999999999976,0.027999999999998693,0.07099999999999973
36,0.005000000000000782,0.03999999999999915,0.10800000000000054,0.027000000000001023,0.13899999999999935
37,0.005000000000000782,0.06400000000000006,0.11899999999999977,0.03200000000000003,0.12599999999999945
38,0.005000000000000782,0.04600000000000115,0.11299999999999955,0.03700000000000081,0.08000000000000007
39,0.006000000000000227,0.13299999999999912,0.11399999999999899,0.036999999999999034,0.18399999999999928
40,0.006000000000000227,0.038000000000000256,0.11500000000000021,0.034999999999998366,0.16799999999999926
41,0.005000000000000782,0.040000000000000924,0.11000000000000298,0.04100000000000037,0.08399999999999963
42,0.004999999999999005,0.03599999999999781,0.10699999999999932,0.03399999999999892,0.07399999999999807
43,0.004999999999999005,0.04499999999999815,0.120000000000001,0.04299999999999926,0.18700000000000117
44,0.005000000000002558,0.043000000000002814,0.11200000000000188,0.028999999999999915,0.07000000000000028
45,0.006000000000000227,0.0329999999999977,0.11299999999999955,0.027000000000001023,0.06899999999999906
46,0.004999999999999005,0.036999999999999034,0.10800000000000054,0.0379999999999967,0.18400000000000105
47,0.004999999999999005,0.038000000000000256,0.10299999999999798,0.036000000000001364,0.07200000000000273
48,0.005999999999996675,0.04400000000000048,0.10800000000000054,0.038000000000000256,0.1999999999999993
