i,ml,mom,gmm,cue,el
1,0.01100000000000012,0.14700000000000002,0.11499999999999999,0.04600000000000004,0.19300000000000006
2,0.006000000000000005,0.04600000000000004,0.133,0.029000000000000137,0.274
3,0.004999999999999893,0.04999999999999982,0.121,0.041999999999999815,0.1429999999999998
4,0.006000000000000227,0.04599999999999982,0.1160000000000001,0.03100000000000014,0.266
5,0.005999999999999783,0.05799999999999983,0.11800000000000033,0.03600000000000003,0.22100000000000009
6,0.017999999999999794,0.0389999999999997,0.09199999999999964,0.03200000000000003,0.19199999999999973
7,0.005999999999999783,0.03500000000000014,0.08899999999999952,0.027000000000000135,0.266
8,0.005000000000000782,0.038000000000000256,0.11099999999999977,0.029000000000000803,0.19500000000000028
9,0.006000000000000227,0.03699999999999992,0.09499999999999975,0.03200000000000003,0.1899999999999995
10,0.004999999999999893,0.028999999999999915,0.09399999999999942,0.030999999999999694,0.25399999999999956
11,0.005999999999999339,0.04800000000000004,0.12900000000000045,0.028999999999999915,0.24599999999999955
12,0.006000000000000227,0.028999999999999915,0.10300000000000065,0.02800000000000047,0.22299999999999986
13,0.009000000000000341,0.040000000000000036,0.1120000000000001,0.03399999999999981,0.14900000000000002
14,0.005999999999999339,0.04100000000000037,0.1120000000000001,0.027000000000000135,0.21300000000000008
15,0.004999999999999893,0.03699999999999992,0.11000000000000032,0.03399999999999981,0.16699999999999982
16,0.005000000000000782,0.12400000000000055,0.1070000000000002,0.03300000000000036,0.1460000000000008
17,0.005000000000000782,0.04300000000000104,0.11100000000000065,0.038000000000000256,0.16000000000000014
18,0.004999999999999005,0.041999999999999815,0.10500000000000043,0.03599999999999959,0.14700000000000024
19,0.005000000000000782,0.038000000000000256,0.08499999999999908,0.027000000000001023,0.1880000000000006
20,0.005999999999998451,0.04299999999999926,0.09999999999999964,0.026999999999999247,0.2370000000000001
21,0.004999999999999005,0.03999999999999915,0.11299999999999955,0.031000000000000583,0.17900000000000027
22,0.004999999999999005,0.06199999999999939,0.10699999999999932,0.028999999999999915,0.16300000000000026
23,0.005000000000000782,0.04300000000000104,0.17300000000000004,0.03200000000000003,0.18499999999999872
24,0.004999999999999005,0.04100000000000037,0.09600000000000009,0.028999999999999915,0.14300000000000068
25,0.005000000000000782,0.04400000000000048,0.09999999999999964,0.032999999999999474,0.16999999999999993
26,0.009999999999999787,0.03500000000000014,0.10599999999999987,0.03200000000000003,0.20500000000000007
27,0.006000000000000227,0.04300000000000104,0.09999999999999964,0.032999999999999474,0.1330000000000009
28,0.005000000000000782,0.0389999999999997,0.1120000000000001,0.03200000000000003,0.15000000000000036
29,0.005000000000000782,0.03900000000000148,0.10999999999999943,0.030000000000001137,0.19100000000000072
30,0.006000000000000227,0.04100000000000037,0.09600000000000009,0.02999999999999936,0.1639999999999997
31,0.004999999999999005,0.03999999999999915,0.09499999999999886,0.03200000000000003,0.19200000000000017
32,0.009999999999999787,0.0389999999999997,0.11500000000000021,0.030999999999998806,0.1819999999999986
33,0.005000000000000782,0.03200000000000003,0.136000000000001,0.030000000000001137,0.15600000000000058
34,0.005000000000000782,0.03599999999999959,0.10799999999999876,0.03200000000000003,0.19099999999999895
35,0.005000000000000782,0.041999999999999815,0.09199999999999875,0.030999999999998806,0.13899999999999935
36,0.005000000000000782,0.03700000000000081,0.11500000000000021,0.02999999999999936,0.21899999999999942
37,0.006000000000000227,0.028999999999999915,0.0940000000000012,0.036999999999999034,0.2560000000000002
38,0.005000000000000782,0.03700000000000081,0.11500000000000021,0.028999999999999915,0.23500000000000298
39,0.004999999999999005,0.04199999999999804,0.11199999999999832,0.028999999999999915,0.18200000000000216
40,0.004999999999999005,0.038000000000000256,0.08900000000000219,0.03500000000000014,0.19899999999999807
