i,ml,mom,gmm,cue,el
1,0.01200000000000001,0.5579999999999998,4.696,1.7850000000000001,64.744
2,0.010000000000005116,0.4890000000000043,5.466999999999999,2.3629999999999995,74.161
3,0.01099999999999568,0.5300000000000011,5.530000000000001,2.115000000000009,9.491000000000014
4,0.009000000000014552,0.5229999999999961,5.352000000000004,2.39700000000002,13.819999999999993
5,0.007999999999981355,0.47399999999998954,5.225999999999999,2.294000000000011,89.63
6,0.009000000000014552,0.563000000000045,6.033999999999992,2.4420000000000073,11.754999999999995
7,0.009000000000014552,0.5190000000000055,5.177999999999997,2.494000000000028,14.430999999999983
8,0.009000000000014552,0.5010000000000332,5.007999999999981,1.9519999999999982,74.45400000000001
9,0.009000000000014552,0.5459999999999923,5.807000000000016,2.8389999999999986,103.685
10,0.009000000000014552,0.6760000000000446,5.757000000000062,2.477000000000089,17.339000000000055
11,0.008000000000038199,0.42600000000004457,4.998000000000047,1.9780000000000655,4.604000000000042
12,0.007999999999924512,0.54200000000003,5.190000000000055,2.034999999999968,15.168999999999983
13,0.009000000000014552,0.5519999999999072,5.408999999999992,2.5930000000000746,12.649999999999977
14,0.008000000000038199,0.4820000000000846,4.576999999999998,2.2479999999999336,77.76299999999992
15,0.007999999999924512,0.5559999999999263,5.923999999999978,2.0370000000000346,17.236999999999966
16,0.008000000000038199,0.50100000000009,5.402000000000044,1.941000000000031,82.71900000000005
17,0.009000000000014552,0.6050000000000182,5.124000000000024,2.2080000000000837,83.76999999999998
18,0.008000000000038199,0.5019999999999527,5.316000000000031,2.3909999999999627,10.045999999999935
19,0.005999999999971806,0.38400000000001455,4.227999999999952,1.625,11.718999999999937
20,0.008000000000038199,0.44000000000005457,4.58299999999997,1.79200000000003,8.995999999999981
21,0.018000000000000016,0.5489999999999999,5.361,2.3,108.46000000000001
22,0.009000000000000341,0.4789999999999992,5.587000000000003,1.8189999999999884,4.1640000000000015
23,0.007999999999981355,0.5139999999999816,5.324999999999989,2.4710000000000036,13.563999999999993
24,0.007999999999981355,0.48699999999999477,5.405000000000001,2.415999999999997,79.10899999999998
25,0.0069999999999765805,0.5670000000000073,5.373000000000019,2.2220000000000084,9.041000000000025
26,0.008000000000038199,0.4870000000000232,5.141999999999996,2.1070000000000277,87.90000000000003
27,0.009999999999990905,0.5620000000000118,5.870999999999981,2.468999999999994,14.196000000000026
28,0.009000000000014552,0.5339999999999918,5.413000000000011,2.6229999999999905,93.50999999999999
29,0.009000000000014552,0.5810000000000173,5.7309999999999945,2.5710000000000264,107.26500000000004
30,0.007999999999924512,0.4979999999999336,5.423000000000002,2.201999999999998,10.503000000000043
31,0.009000000000014552,0.5149999999999864,5.375999999999976,2.578999999999951,86.01799999999992
32,0.009000000000014552,0.5439999999999827,5.7579999999999245,2.1159999999999854,80.79399999999998
33,0.007999999999924512,0.5119999999999436,5.366999999999962,2.1409999999999627,9.464999999999918
34,0.009000000000014552,0.5170000000000528,5.2280000000000655,2.413000000000011,8.197000000000003
35,0.007000000000061846,0.44000000000005457,4.864000000000033,1.9309999999999263,12.955999999999904
36,0.005999999999971806,0.4420000000000073,4.765999999999963,2.050999999999931,8.537999999999897
37,0.008000000000038199,0.42399999999997817,4.659999999999968,1.7570000000000618,10.875999999999976
38,0.005999999999971806,0.4010000000000673,4.104000000000042,1.8129999999999882,4.169999999999959
39,0.006999999999948159,0.4359999999999218,4.458999999999946,1.9750000000000227,16.827999999999975
40,0.007000000000061846,0.4130000000000109,4.365000000000009,1.77699999999993,6.2439999999999145
41,0.01399999999999979,0.44599999999999973,4.953,1.806,73.414
42,0.01100000000000989,0.5729999999999933,6.165000000000006,2.605000000000004,10.983999999999995
43,0.008000000000009777,0.5109999999999957,5.100999999999999,2.567999999999998,13.728000000000009
44,0.006999999999990791,0.45600000000000307,5.125,2.218999999999994,74.952
45,0.007000000000005002,0.4519999999999982,4.915999999999997,1.8379999999999939,11.340000000000003
46,0.007000000000005002,0.46399999999999864,5.053999999999974,2.2820000000000107,7.219999999999999
47,0.00899999999998613,0.4960000000000093,5.557999999999993,2.2680000000000007,76.488
48,0.009000000000014552,0.5380000000000109,5.728999999999985,2.3409999999999513,9.503999999999962
49,0.009000000000014552,0.49699999999995725,4.968000000000018,2.5509999999999877,10.959000000000003
50,0.009000000000014552,0.5,5.444999999999993,2.2690000000000055,83.63499999999999
51,0.007999999999981355,0.4889999999999759,5.201999999999998,2.4149999999999636,13.033999999999992
52,0.007999999999981355,0.4270000000000209,5.04200000000003,2.049000000000035,59.54499999999996
53,0.008000000000038199,0.5189999999998918,5.595000000000027,2.3170000000000073,10.271999999999935
54,0.008000000000038199,0.4619999999999891,5.215000000000032,2.268000000000029,17.936000000000035
55,0.009000000000014552,0.5339999999999918,5.649000000000001,2.11099999999999,85.30900000000008
56,0.007999999999924512,0.5,5.3829999999999245,2.030999999999949,7.312000000000012
57,0.008000000000038199,0.4739999999999327,5.013000000000034,2.13900000000001,11.913000000000011
58,0.008000000000038199,0.5109999999999673,5.430000000000064,2.080000000000041,84.16999999999996
59,0.007999999999924512,0.48500000000001364,5.2140000000000555,2.518000000000029,78.27599999999995
60,0.007000000000061846,0.4619999999999891,4.775999999999954,1.9230000000000018,20.16300000000001
61,0.02200000000000024,0.4860000000000002,5.003000000000001,1.716000000000001,7.247999999999999
62,0.010999999999999233,0.5539999999999985,6.096,2.6020000000000003,11.551000000000002
63,0.009000000000000341,0.5049999999999955,5.5489999999999995,2.6970000000000027,7.530000000000001
64,0.007999999999995566,0.5320000000000036,5.883000000000003,2.7220000000000013,88.101
65,0.009000000000014552,0.6120000000000232,5.5730000000000075,2.3930000000000007,13.066000000000003
66,0.009000000000014552,0.5030000000000143,5.182999999999993,2.1330000000000098,82.30700000000002
67,0.009000000000014552,0.5370000000000346,5.904999999999973,2.6469999999999914,8.637999999999977
68,0.009000000000014552,0.507000000000005,5.442000000000007,2.1259999999999764,72.827
69,0.007000000000005002,0.46399999999999864,5.509999999999991,1.7450000000000045,13.913999999999987
70,0.007000000000005002,0.44700000000000273,4.869999999999948,1.9729999999999563,9.659999999999968
71,0.007999999999981355,0.46699999999998454,4.81899999999996,1.975999999999999,74.469
72,0.009999999999990905,0.5500000000000114,5.759999999999991,2.27800000000002,83.06700000000001
73,0.008000000000038199,0.4600000000000364,5.382000000000062,1.8290000000000646,7.429000000000087
74,0.007999999999924512,0.47100000000000364,4.997000000000071,1.93100000000004,75.06100000000004
75,0.008000000000038199,0.4939999999999145,5.442999999999984,2.2799999999999727,84.01199999999994
76,0.007999999999924512,0.5309999999999491,5.664999999999964,2.4039999999999964,8.743000000000052
77,0.007999999999924512,0.4940000000000282,4.860000000000014,2.372000000000071,10.474000000000046
78,0.008000000000038199,0.45099999999990814,4.831999999999994,2.13900000000001,9.787000000000035
79,0.007000000000061846,0.4490000000000691,4.717000000000098,1.8999999999999773,6.596000000000004
80,0.008000000000038199,0.45099999999990814,4.557999999999993,1.7320000000000846,10.495000000000005
81,0.020999999999999908,0.4940000000000002,5.167,2.2569999999999997,92.902
82,0.009000000000000341,0.5169999999999959,5.817000000000007,2.1380000000000052,13.575000000000003
83,0.009000000000000341,0.480000000000004,4.963999999999999,2.1310000000000002,57.25200000000001
84,0.009999999999990905,0.5819999999999936,6.010999999999996,2.6710000000000207,11.193000000000012
85,0.008000000000009777,0.47800000000000864,5.006,2.2299999999999898,78.644
86,0.012999999999976808,0.4830000000000041,5.633000000000038,1.9630000000000223,7.377999999999986
87,0.009000000000014552,0.47399999999998954,5.1299999999999955,2.0540000000000305,83.50400000000002
88,0.008000000000038199,0.4889999999999759,5.215999999999951,1.6790000000000305,9.036999999999978
89,0.009000000000014552,0.47800000000000864,5.1340000000000146,1.7789999999999964,10.855999999999995
90,0.007999999999981355,0.4660000000000082,5.031999999999982,1.948000000000036,8.293999999999983
91,0.008999999999957708,0.5110000000000241,5.2099999999999795,2.1649999999999636,13.958000000000027
92,0.008000000000038199,0.4539999999999509,4.876999999999953,1.794999999999959,7.4739999999999895
93,0.007999999999981355,0.5,5.43300000000005,2.3530000000000086,9.897999999999968
94,0.007999999999981355,0.45799999999997,5.180000000000007,1.9909999999999854,4.48599999999999
95,0.006999999999948159,0.4370000000000118,5.184000000000083,1.850999999999999,55.75300000000004
96,0.009000000000014552,0.5439999999999827,5.755999999999972,2.630999999999972,8.057000000000016
97,0.008000000000038199,0.4519999999999982,4.740000000000009,1.9379999999999882,73.48699999999997
98,0.008000000000038199,0.4980000000000473,5.553999999999974,1.9940000000000282,7.408999999999992
99,0.009000000000014552,0.47899999999992815,5.322000000000003,2.562999999999988,7.740000000000009
100,0.009000000000014552,0.5190000000000055,5.3659999999999854,2.2799999999999727,17.151000000000067
101,0.019000000000000128,0.4740000000000002,5.017999999999999,1.9750000000000014,7.482000000000001
102,0.00999999999999801,0.5429999999999993,5.465,3.0280000000000022,10.614000000000004
103,0.009000000000000341,0.5249999999999986,5.6270000000000024,2.2849999999999966,90.83500000000001
104,0.009000000000014552,0.5490000000000066,6.012999999999977,2.3160000000000025,7.556000000000012
105,0.00899999999998613,0.5169999999999959,5.164000000000016,2.2789999999999964,17.575999999999993
106,0.00899999999998613,0.5559999999999832,5.431999999999988,2.6289999999999907,100.863
107,0.007999999999981355,0.49200000000001864,5.572000000000003,1.9510000000000218,12.845000000000027
108,0.008999999999957708,0.5099999999999909,5.317000000000007,2.112000000000023,10.972000000000037
109,0.009000000000014552,0.5120000000000005,5.375,2.3040000000000305,14.081000000000017
