i,var,beta,ml,mom,gmm,cue,el,time
7,x9,0.2214299799076831,0.27216990499249705,0.08345712968600735,0.27607391838700235,0.36359821947324256,0.25154353042196875,51.245000000000005
7,x10,0.8380616326622712,0.8107473382032,0.6083067688577681,0.9361131349192525,1.0501683489552995,0.8497357011746388,51.245000000000005
8,x1,0.5889456296574072,0.5944650481820646,0.5882765224097823,0.5132771625807351,0.5830199864596368,0.6092434803054567,34.596999999999994
8,x2,0.6602547572304007,0.6079311499339883,0.6111703334886592,0.6045787321086578,0.4630144168801135,0.6285044294086917,34.596999999999994
8,x3,0.21406597702897234,0.2277930442796914,0.21668598891840485,0.29911000083006856,0.1253156794443672,0.24765554463545036,34.596999999999994
8,x4,0.013102471531674764,-0.008244559445084386,-0.004041629690845181,0.04311864375064704,0.008001730026381722,0.0553359077240532,34.596999999999994
8,x5,0.29147262187355794,0.33137440474240276,0.30833942622282945,0.24126214133886723,0.28596212970935475,0.3051209193355103,34.596999999999994
8,x6,-0.16561732079098057,-0.165324134004717,-0.11957678364874401,-0.3460579313049393,-0.4054043890923196,-0.11962764648634902,34.596999999999994
8,x7,0.09699808530872733,0.09659874578378051,0.07988645196777744,0.06860001334988378,-0.1680797398779285,0.09865145690860945,34.596999999999994
8,x8,0.8799126192512516,0.8443405603090947,0.8418055732150658,0.81647422081957155,0.7521303595195339,0.89172932206089806,34.596999999999994
8,x9,0.5472910068548587,0.633603526669723,0.5927241852867307,0.6220283624344095,0.8044443482489966,0.6902642361159933,34.596999999999994
8,x10,-0.568082858845879,-0.5874082939274896,-0.5827621634530008,-0.7144848635977857,-0.7721017344909331,-0.6543429558317571,34.596999999999994
