i,var,beta,ml,mom,gmm,cue,el
1,x1,-0.7488270657500321,-0.7410690723459471,-0.7383120181562349,-0.7553137524340788,-0.7528444629462602,-0.7435493232053716
1,x2,0.29989836373805545,0.3183302193521548,0.3108645526139089,0.3387699044140116,0.3354503302757861,0.3208875139469125
2,x1,0.09401377885482898,0.09301157194615033,0.09397444424185325,0.09191272129753898,0.09202187040870641,0.09143547981942045
2,x2,-0.49050811818467643,-0.440985872483514,-0.43947117987817785,-0.4428117388827751,-0.44221896371480574,-0.4396407401929806
3,x1,0.5077075216926552,0.6157203548920942,0.6129597150159838,0.612773528492486,0.6168669757451213,0.6145217816287271
3,x2,-0.8998332254507837,-0.8137600592332878,-0.8155923145305712,-0.8219887785521945,-0.8273212092473384,-0.8192900537283724
4,x1,0.17802075227450498,0.19391658673192066,0.19503484326817577,0.19695937324475532,0.19618300483641032,0.19599956241778857
4,x2,0.4605380203090397,0.41907101788952283,0.42340469084643995,0.4232898384111294,0.4250568130399245,0.4220057934825022
5,x1,0.7597058503932361,0.7161397480502698,0.7149570224489239,0.7203625244529681,0.7219945830780243,0.7163586602273297
5,x2,0.24450645243221492,0.2249843999930149,0.22005774285740878,0.22705101237343062,0.23673826630443176,0.22447579934188414
6,x1,-0.7485408330560879,-0.7978463678952952,-0.7974441389094417,-0.7969516830787454,-0.7970474635140214,-0.7970331040366839
6,x2,0.36781406740316336,0.40380504229663344,0.4017399624124537,0.4013181274936985,0.40121987421476546,0.401204586010432
7,x1,0.6101422395812317,0.6410404028944213,0.640863590694243,0.6406273644845177,0.64168495349944,0.6411196488447606
7,x2,-0.15715183892463847,-0.14992580740492545,-0.14907621172769508,-0.15105463015867812,-0.1503435256571649,-0.150080525030389
8,x1,0.5889456296574072,0.6037083985783097,0.6039068298522648,0.6040092485367587,0.6039842239411451,0.6039835717358678
8,x2,0.6602547572304007,0.7572024821947508,0.758205136706319,0.7583192481192008,0.7583287357804643,0.7583263889417715
9,x1,-0.99764958664568,-0.9996188258583429,-1.0060952425676355,-0.9932410336653037,-1.0002383311062086,-0.9890386029277497
9,x2,0.9581149745005917,1.0390933006377525,1.0407153752417924,1.0416587821538021,1.0447976059634068,1.0274025405145448
10,x1,0.7124847285907772,0.7751273049442725,0.766630000884275,0.7847362209564033,0.786289350617569,0.7828079595997437
10,x2,0.5638112289069073,0.7187431401666744,0.7090241815251702,0.7409079597383804,0.7444721178275258,0.7235098106400345
11,x1,0.057815689599528985,0.045692360184594105,0.04629914554322604,0.048040266665798144,0.04617857449334914,0.04605894270353402
11,x2,0.508237629130815,0.4931024012401453,0.4944506424671345,0.49647255918401184,0.4967611107004512,0.49604369111481283
12,x1,-0.36341335056116264,-0.29839509204350695,-0.2983597404892776,-0.2980350171052677,-0.298167189394433,-0.29816814878878856
12,x2,0.565764371230963,0.564267296555685,0.562646915725131,0.5624174455025326,0.5623248253229893,0.562310172194961
13,x1,-0.031292187634104573,0.007965568076466114,0.008005786419655934,0.008036866624647686,0.007962014896589716,0.007960762131916788
13,x2,0.37474219825732935,0.3512790370408931,0.3512796130082469,0.3514646626784367,0.351454732147304,0.3514464696808222
14,x1,-0.48868970331909556,-0.41661868422773835,-0.414766511805057,-0.415606734575513,-0.4153816687236663,-0.41537820815539495
14,x2,-0.8669341607769732,-0.7805013696668909,-0.7685942338051814,-0.7688760973782438,-0.7688961950024242,-0.7688845490420527
15,x1,0.6941155121605906,0.6420375565260557,0.6461296539077995,0.6456506462730142,0.6474772930922532,0.6430848116106505
15,x2,-0.6087523951708567,-0.5595758835739466,-0.5675418311780087,-0.5720020840538383,-0.5705596208391219,-0.5567242604791505
16,x1,-0.38695121009039024,-0.42702446007491673,-0.42787615879456625,-0.42818040230824317,-0.42744260408642343,-0.42707913879690546
16,x2,-0.3931306427743224,-0.4601049291284104,-0.46150521684647106,-0.46066837341477535,-0.461605683393307,-0.460317658235196
17,x1,0.9150604452780853,0.9671250451913459,0.9598346400798323,0.9742641269875257,0.9735599834462544,0.9672748808920216
17,x2,-0.7347484312084676,-0.6939556082484396,-0.6832605296529102,-0.6962072732549719,-0.6991574583311887,-0.6887234852421874
18,x1,0.515255527843989,0.6090655236271847,0.60907532281369825,0.6092289655138775,0.6090205226103615,0.6089710618644945
18,x2,0.06413423254618444,0.0718466019793369,0.07187954871990791,0.07107244773398799,0.07123260999135375,0.07126424483823786
19,x1,-0.4532768894642575,-0.46707435921060014,-0.4674143838066956,-0.46556547614571964,-0.4674316774054385,-0.4666499913444515
19,x2,0.3030902140407741,0.21814582472812277,0.21899815314961044,0.2196998000287507,0.21858130040929513,0.21731953715809532
20,x1,-0.6183259595678652,-0.7277710649970761,-0.727960459970419,-0.7272785763578604,-0.726773377943427,-0.7266766589705449
20,x2,0.6832998264875181,0.8373911967030737,0.8354928289256016,0.8352799005376585,0.834577752557486,0.8342888983922695
21,x1,0.0034043087410033923,-0.06294967907679908,-0.06184933717079789,-0.0625307208498839,-0.06211432478313435,-0.0626249355570011
21,x2,0.3784009941637998,0.4678161194629498,0.46842907181693155,0.4743527197410263,0.4743982394274361,0.4719309430161292
22,x1,-0.14608438787645484,-0.11160452486689579,-0.10992878528009221,-0.11159970476877422,-0.11134642446082126,-0.11161397856630297
22,x2,-0.6560719372851223,-0.633195795018307,-0.6333876285725941,-0.6385155714221624,-0.6377323967045245,-0.6341371929606973
23,x1,-0.9347073590427476,-0.9295278080743861,-0.9300082393014134,-0.9308378695643684,-0.9305255350159307,-0.9302891906439308
23,x2,-0.49259542870797424,-0.5295652668480526,-0.5325661694618447,-0.5339532756619875,-0.534624708224435,-0.5341881097817003
24,x1,0.7354124106852762,0.7260914308095928,0.7264610874569073,0.7320346220386014,0.7305696399708153,0.7266131232329858
24,x2,0.1665662421485825,0.112242799549112,0.11423230440700027,0.11079829879359669,0.11585850749162631,0.1134431342153695
25,x1,-0.2868331176371519,-0.34346729181768165,-0.34329724293445835,-0.34362340921552414,-0.3435350703862273,-0.3435290733315006
25,x2,-0.5422809307450507,-0.5284347114874531,-0.5285332822264545,-0.5294505462238708,-0.5291264814720167,-0.5290661254927784
26,x1,-0.16111607139747186,-0.15056635101607826,-0.15015997336274994,-0.15049211433742943,-0.15055057100850636,-0.15053789975997675
26,x2,0.7247860186629678,0.7591252994122373,0.7577255500068454,0.7578830090596601,0.7576317054441413,0.7575506831616545
27,x1,0.8626812024595427,0.8008227099804679,0.800144522654988,0.7975069416880038,0.798497286036984,0.797478252760323
27,x2,-0.9317167889785701,-0.9630133957263803,-0.9570346656433296,-0.9595293275127784,-0.9601539763519188,-0.9589636825450915
28,x1,-0.8405363109967561,-0.8566682419916304,-0.8591444215771581,-0.8583667376042281,-0.8612063418925814,-0.860064211605252
28,x2,-0.9661287024977547,-0.9010867457248591,-0.9138830041187843,-0.9213795074368188,-0.9210123410032096,-0.9182427180731322
29,x1,-0.652895350428818,-0.6460141622181752,-0.6516560565129426,-0.6525546669759769,-0.6554230794650666,-0.6513511925305905
29,x2,0.6622770721450522,0.6484200975537261,0.659009908054672,0.6704069509422014,0.6678088920765592,0.6596803562547948
30,x1,0.6192046009922767,0.5847556306475803,0.5791059927960737,0.5917395601662547,0.5876782824376746,0.5827961961609514
30,x2,-0.9689627302680742,-0.9170295943331971,-0.917573619579894,-0.9390079464050354,-0.940164088679892,-0.9207439154654449
31,x1,-0.8005147530946575,-0.8179239442450122,-0.8159134393458207,-0.8159171861415796,-0.815916581597826,-0.8159166080607316
31,x2,-0.812341528704166,-0.7696332774411191,-0.7631504751149074,-0.7631539334857029,-0.7631537607682071,-0.763153830516133
32,x1,-0.7382403867212125,-0.7238835243561703,-0.7238695009853485,-0.7250675357175594,-0.7240491816696021,-0.723891180713733
32,x2,0.05449810748351891,0.05449965048763779,0.054308236212578305,0.054455791739232345,0.054467910074553455,0.05445783124712092
33,x1,-0.37223927663307854,-0.3449032805317304,-0.34556332232821196,-0.34542987728169866,-0.34529530398070807,-0.34525699777727875
33,x2,0.5448700146127874,0.5493303681097639,0.5510954618377293,0.5502727778401891,0.5504097649133913,0.5502094772409875
34,x1,0.013200311163828138,0.009772381155146352,0.009683290116381318,0.009697558568131275,0.00971728566099249,0.009717242833829177
34,x2,-0.8828574446109935,-0.8510526658555887,-0.8519687032305967,-0.8519146535042095,-0.8519673889942218,-0.8519662312702021
35,x1,0.4122565662836113,0.3903722558279845,0.3907819760596332,0.39058131761651377,0.39060942014219346,0.3903807600660276
35,x2,0.2707160707351153,0.31006030183427125,0.3110424354989571,0.3116065070214943,0.3097384674009807,0.30895731273943966
36,x1,-0.49345214307262686,-0.4762739676433908,-0.48030915868100377,-0.4821070737067127,-0.48177007695517243,-0.48056699709333134
36,x2,-0.834478857361619,-0.8067250227950099,-0.8162882054023968,-0.8183636670474858,-0.8213780273973318,-0.8181246565745728
37,x1,-0.5902560075682703,-0.6550055097364049,-0.6550411925592255,-0.6549668352803034,-0.6549853686591091,-0.6549776287078943
37,x2,-0.2513113232033223,-0.24478182790422215,-0.2448479233586676,-0.2444530739919714,-0.2446154168022767,-0.24460474367140966
38,x1,-0.5348495122158663,-0.6365503872118933,-0.6366272629793345,-0.6394421466860939,-0.6375734938354457,-0.6369289758641541
38,x2,-0.10773742674137099,-0.0928793340794394,-0.09366414314244526,-0.09865960216676309,-0.09618913299687183,-0.09535020650244291
39,x1,0.7187576763102779,0.7969041109984243,0.8031826384354901,0.8044071683659038,0.8037919642820771,0.8000805816358965
39,x2,-0.769991529676653,-0.8137470909214007,-0.82191311370083,-0.8238682595384865,-0.8240476664289254,-0.8174449212173052
40,x1,0.9172971720802161,0.9279583165973655,0.9300828416446566,0.9265167038676609,0.9263294148322202,0.9249267611524582
40,x2,-0.54785131149764,-0.6377172619482736,-0.6393785898577635,-0.634486251606083,-0.6335248648767869,-0.6309779573533175
41,x1,-0.1597609001282293,-0.12479421010901294,-0.12574636648997675,-0.12508395303965147,-0.12369383654109789,-0.12309027984487805
41,x2,0.4902528552274672,0.45777919901791364,0.45608673606867267,0.45585641832267565,0.4586058153254708,0.45586365079739766
42,x1,-0.39825922363389243,-0.3718772005762531,-0.371763601090046,-0.3719611447381908,-0.3719637817912075,-0.3719424092380128
42,x2,0.27692181654268366,0.26100380845081844,0.26049121454805385,0.2603485667808097,0.2611703555158194,0.2610957311100027
43,x1,-0.587503486825322,-0.572262059611101,-0.5758065206025246,-0.574433701562749,-0.5750949489387269,-0.5744137060929405
43,x2,-0.7842721061614804,-0.7438388476878232,-0.7510911447028038,-0.7455093167705695,-0.7498053042844072,-0.7462508287885211
44,x1,0.6065046606010223,0.5667572992880653,0.5667543082893464,0.5664896674330964,0.5667901206810397,0.5667803126523168
44,x2,0.0756784513921287,0.03546912667556753,0.035426080974155456,0.035190496464967545,0.03566195285776576,0.03566515838953425
45,x1,-0.05255937272038991,-0.07050419531557096,-0.07052692204951466,-0.07057923036321707,-0.07041860717964608,-0.0704168949529198
45,x2,-0.25324918112620465,-0.2427691210742334,-0.24226488092950968,-0.24262712000042636,-0.24221841031847735,-0.24219838468499963
46,x1,-0.034207174348433456,-0.07389653848855415,-0.07378155141407516,-0.07394127472108943,-0.07409313734601282,-0.0740899245846712
46,x2,0.6689946807806599,0.59152555291148,0.58614816120353,0.5861797442507212,0.5861266413261651,0.5861115132271718
47,x1,-0.10790560451437847,-0.1010037973442672,-0.10099857384619793,-0.10102136378593284,-0.10101850290320187,-0.10101846046483888
47,x2,-0.2860870350864956,-0.31549427037266153,-0.3151258468096011,-0.31511939323485694,-0.3151509915488958,-0.3151499686001826
48,x1,-0.09177467205774303,-0.11692739382501327,-0.11541124542172301,-0.11646762614471678,-0.11642716414805154,-0.11636726042494772
48,x2,0.7977570840002677,0.8717155751139286,0.8746960157992199,0.8755393971213218,0.8769163044431411,0.8751791612996759
49,x1,-0.841809110505575,-0.9501082202448584,-0.9476723826162559,-0.9483151907027891,-0.9484441934671457,-0.9484086771342768
49,x2,0.8465089462869477,0.9065470109505804,0.9013315237019981,0.9021983357770123,0.9019325651209517,0.9018719254143495
