i,var,beta,ml,mom,gmm,cue,el
1,x1,1,1.0012029772944528,0.9911948313705118,1.0059609082236,1.0063039877828197,1.0020909948442038
1,x2,1,1.0682898403099377,1.055689572946746,1.0691731661547723,1.0704060965760203,1.0616330758673183
2,x1,1,1.0997313092862055,1.0910484042375783,1.1116258503171983,1.1070318472559897,1.1005821178600943
2,x2,1,1.135188848809679,1.1283035174424716,1.1515194495578955,1.1506673345391425,1.1359063657687398
3,x1,1,1.0159561063255915,1.0147560456723566,1.0113033215445877,1.0100900249582894,1.009131000195517
3,x2,1,1.1130107072152167,1.1054985121073015,1.1061831141120668,1.104335777573784,1.1026275364454439
4,x1,1,0.9335562950143412,0.9302443979275804,0.9373206667572899,0.9359948259176691,0.9352844797353993
4,x2,1,0.9356940432394714,0.9326110200126435,0.9416116479687889,0.9413881371021819,0.9388776387275286
5,x1,1,0.893976042323688,0.8914610373778811,0.9047057572219266,0.9029211051059197,0.9005436305179583
5,x2,1,0.9734934637813119,0.9813301134197924,1.008976507551662,1.0141830713359439,1.0027747990659406
6,x1,1,0.92682579151164,0.9200854236584395,0.9243148992298136,0.9237632502787253,0.9237046953078536
6,x2,1,1.0304689532456675,1.0148795142553004,1.0176127298295177,1.0181673984886084,1.017980490261069
7,x1,1,1.0680543247724552,1.06214398165404,1.0660774983407268,1.065989683563196,1.0656076675766846
7,x2,1,1.072967929422204,1.062760527242401,1.0631524166042112,1.065555591373866,1.0650201367795982
8,x1,1,1.0482168726887364,1.055293544612574,1.0541536278018693,1.0548862568109885,1.0547129148445769
8,x2,1,1.1609201725141078,1.174495728297874,1.1736214172707655,1.1737994060926378,1.1734779365777792
9,x1,1,1.035274715135782,1.0369967758730232,1.0338138843091376,1.0313527911319254,1.0295894717414613
9,x2,1,0.9625199129854314,0.9607665287034233,0.959527938340778,0.9568305891115442,0.9539760643233545
10,x1,1,1.0924833264274278,1.078687958439071,1.0941740482351694,1.095805747248262,1.081958123774302
10,x2,1,1.1514673090987038,1.1353342544097749,1.1472712274457397,1.1467546410688902,1.1285287296460573
11,x1,1,1.0980402974265138,1.075165221631549,1.1322390798077935,1.1359419178716441,1.1061667918281712
11,x2,1,1.1029663132399719,1.0725255390637796,1.1207267252125943,1.1221934715757176,1.081463217634751
12,x1,1,0.9921220790233883,0.9880710805766302,0.9969082172981151,0.997426425929991,0.991902863996516
12,x2,1,1.0446609564909202,1.0465975070233406,1.0588746409871863,1.062980238908039,1.0505659198811599
13,x1,1,1.1067143765988818,1.1102934807245195,1.109998509508218,1.1109265734507572,1.1104848505787528
13,x2,1,1.068112554151253,1.0738720319471706,1.0758528336105033,1.076268116517783,1.0757185029275118
14,x1,1,1.0776018967300873,1.0704138532200398,1.0860541690777905,1.081814045915096,1.0760789159964979
14,x2,1,1.0310280362378759,1.0249715456311703,1.0405476404653282,1.0393123322886813,1.0288489771482023
15,x1,1,0.9799344380761438,0.9819449026798545,0.9831467742237187,0.9837675146095558,0.9830126809064309
