i,var,beta,ml,mom,gmm,cue,el
1,x1,-0.7488270657500321,-0.7444987805509126,-0.7131270883404975,-0.9283146138487303,-0.8562560061220775,-0.7678777993077827
1,x2,0.29989836373805545,0.23214733191782552,0.44851214289711605,0.5123982805845706,0.18428130540260784,0.35596543768071354
1,x3,0.9272217971417436,1.1193680784953246,0.5348886808636758,0.7301799583011471,1.3087227706229825,0.7201681988793166
1,x4,-0.5204378213386672,-0.6498818379171555,-0.14014862321217975,-0.28851991634115814,-0.6063662128590824,-0.21285161179061265
1,x5,-0.2981462627682887,-0.3758236885875667,-0.30634638406069303,0.05676384084866572,-0.16559474553803458,-0.25134202210624174
1,x6,0.20347401553825373,0.24077277246990905,-0.2069878522506869,-0.43634233910310577,-0.1187428174823541,-0.06186895317825261
1,x7,0.1249166894663758,-0.018946022119429293,0.2691683443073087,0.26021278454785635,-0.08696441184965199,0.12555728853780404
1,x8,0.45715248470374314,0.33919680611997133,0.30714650162286083,0.24063623574432255,0.868118850527286,0.23995042855645374
1,x9,0.11094216468650164,0.3687971215377275,0.1701390533399254,0.49365639026123137,0.10952388279113763,0.660014049197989
1,x10,0.11183538270689541,0.1241958127456329,0.5647622313462817,0.4451714646609323,0.04793234121775626,0.20513847192693985
1,x11,0.5347581606427436,0.47310104801019764,0.028548288667862375,0.5267041356147875,0.511200989400858,-0.0268318476871866
1,x12,-0.48146567357351533,-0.43451912272479565,-0.2808603793842389,-0.6686953733886143,-0.417199598559002,-0.207718810210725
2,x1,0.09401377885482898,0.09533929310879556,0.14898299259251915,0.028220258626750767,0.18683010426889055,0.12754650399350417
2,x2,-0.49050811818467643,-0.4019321727194544,-0.11482422209840674,-0.3057634190561532,-0.7958256205844574,-0.2312320657761945
2,x3,0.6473023818430714,0.6704563125232176,-9.413974924795052e-4,0.49729260187742247,0.8422559472725774,0.29772750106884327
2,x4,-0.45572419482996507,-0.5072462625176792,0.10172384500542056,-0.41955267145698183,-0.12188794516619395,-0.30863820336143594
2,x5,-0.10401748158867374,-0.1804442579278501,-0.2506401520583222,-0.3721474606133713,-0.051674940900279145,-0.003056890858602647
2,x6,-0.131819988465532,-0.14280997660244177,-0.5513842289374001,0.05192394235860216,-0.5433015493538003,-0.39935706982106817
2,x7,0.1551950048377182,0.1392313230322557,0.09631924290148806,-0.008308401717268106,-0.6792395323227088,0.08934110094286708
2,x8,-0.892335186620643,-0.8570224958084595,-0.23168506472308906,-1.0577947604394884,-0.10518360150464477,-0.8397574634737385
2,x9,0.2184678240309721,0.12345281703634127,0.0030789591690255844,0.6467300765104603,0.10608762895224433,0.21750657706533064
2,x10,0.9181351100495327,1.0042897021077066,0.3637036030968906,0.6067319211532894,1.3113747691790831,0.8792004955880541
2,x11,0.3901451456244549,0.3849813752865264,1.3281973603859127,0.6260484179362164,0.23193193069723778,0.48650838029577514
2,x12,0.7626494119481833,0.9265860393152517,0.42569391925371824,1.2055265215142656,1.5918170348693261,1.0100069998836412
3,x1,0.5077075216926552,0.4432580887944408,0.4325739419236619,0.5416529379306918,0.5492999379770509,0.43463528472758156
3,x2,-0.8998332254507837,-0.795664736240809,-0.7630344667679345,-0.7133396430557009,-0.8751946135870133,-0.8237832810226299
3,x3,0.36931372592627443,0.4757249606649864,0.5975396550714613,0.3339081505741113,0.49216169350398403,0.478594479434633
3,x4,0.5193230966150773,0.6102884812031631,0.37907723614388406,0.6543892814226744,0.8560993514937093,0.5050473763378079
3,x5,0.5248501070702503,0.265215472708087,0.3150762024387321,0.3907097938030708,0.3220453502986535,0.49423226523658653
3,x6,0.43470301954500123,0.3045927624379644,0.3222168655954768,0.3383337384384677,0.2993314715361652,0.2623627613000264
3,x7,0.07311400892392594,0.06339839210103299,0.1207577650569455,0.004379655318756632,0.14421885047570068,-0.0673876685154954
3,x8,-0.4349025074531606,-0.18021456323869203,-0.2161263293752946,-0.09753800986513976,-0.34836252058808787,-0.09424434017096656
3,x9,0.816959542671122,0.6377527066723554,0.40569177432729936,0.6802550822201918,0.8920724744049767,0.5183548588944898
3,x10,-0.08535605663295354,0.02009598727641724,0.24170353833077868,0.019373513550808106,0.0906040125536252,0.05287732130597199
3,x11,-0.13312728556116926,-0.13563017857667387,-0.07910723987954517,0.017741646258762504,-0.5724802317062214,-0.12744076802941454
3,x12,-0.1965486870338503,-0.3107238753552699,-0.4045702873025699,-0.4654192238560483,-0.03280494209611451,-0.27364390440239117
4,x1,0.17802075227450498,0.16091263496383068,0.14311595288909149,0.25955888627341495,0.1745223646409423,0.22556337916914457
4,x2,0.4605380203090397,0.38688242293633784,0.30493052824764855,0.6487268680678449,0.5919909997279053,0.449608274408322
4,x3,0.7443340734628701,0.785930753178793,0.8669315951556097,0.9613443229340356,0.6636041836936472,0.6725218026153353
4,x4,-0.1785541295863824,-0.3047377207788195,-0.34411330817455166,-0.7358900571384247,-0.2044301345403017,-0.21239481906780003
4,x5,-0.971452980316761,-0.7459637146560144,-0.6826594945651557,-0.604206240377319,-0.936383031488737,-0.905554387605307
4,x6,-0.806683795943444,-0.6656668602333282,-0.7248531466183873,-0.8598372904983055,-0.753965033965658,-0.5060518268248793
4,x7,-0.10584357381227028,-0.2429226293288036,-0.3307164620183915,-0.40030000706573154,-0.47583252467634785,-0.32933533969137657
4,x8,-0.208026119803412,-0.14685296281631194,0.0049302722081463815,-0.09239730850350727,0.0010171315772065127,-0.019879975154431403
