i,var,beta,ml,mom,gmm,cue,el
1,x1,1,0.9501290610710506,0.9402328036807054,0.9893927940955443,864.127780460467,0.9633479973430433
1,x2,1,1.049573513574041,1.027398388394604,1.0453198845890714,72.35856296341984,1.0153343576523728
1,x3,1,0.8907043771673783,0.8959853945104596,0.9590802057960763,-63.52598205876133,0.9089638733693596
1,x4,1,0.9250370048487476,0.9041417483872093,0.9035543009570977,70.38310893356916,0.8930716073902254
1,x5,1,1.12880491562328,1.1243741164362282,1.156059645965475,644.9816279280806,1.1001161519838358
2,x1,1,1.0181226578682432,1.042443825440922,1.1394053138005142,1.1216279136311842,1.053978970742808
2,x2,1,0.9503350210439586,0.9512939759903685,0.9948794969423682,0.9469647605289438,0.9500919739604883
2,x3,1,1.0671296453208752,1.1107467453674948,1.2187626753589202,1.2333620752297703,1.1077764151224643
2,x4,1,1.0941302514196203,1.1040602216988604,1.2173161361339677,1.219372323402617,1.120180841532336
2,x5,1,1.0126895439917236,1.0338231273071092,1.0660018452473923,1.056907483409373,1.002784096456355
3,x1,1,0.9179472996073111,0.9038572164049453,0.9506999816616953,0.9443743405279444,0.9170677631944837
3,x2,1,0.9021757079717228,0.9022034235422284,0.9747665647654796,0.9764214197663079,0.9268315895120176
3,x3,1,1.058406000442765,1.0422561140862086,1.0628533764434154,1.0830920170207028,1.0464242870127785
3,x4,1,0.8194076469227882,0.8131480248088809,0.8780693390570683,0.8847070426531861,0.8328456642928227
3,x5,1,1.1013935509073032,1.0971436785511952,1.1444620418867295,1.15693940787888,1.1071444918026787
4,x1,1,1.037589039708327,1.01417721751558,1.0961491574761948,1.0802058903590064,1.042500522158233
4,x2,1,1.1730857088285929,1.1474374961883662,1.2333548748912557,1.256269810213644,1.1753954213541047
4,x3,1,0.8500327979079255,0.8429518365738943,0.872278910994137,0.8658970566453318,0.802119392374183
4,x4,1,1.1745655551174439,1.1595634478965238,1.1840582404146824,1.2042025936419312,1.1633036700107138
4,x5,1,0.9923676066368647,0.9751490424714149,1.1156465078148707,1.1315306742552218,1.0231168174755378
5,x1,1,0.8628891919132986,0.8715614736657246,0.889229479011116,0.895989962549225,0.8290231312241166
5,x2,1,1.1213820128065273,1.1074522351705385,1.2220942500600247,1.209131121237366,1.1405020499089276
5,x3,1,0.9639404664304162,0.949034628036582,0.9585444458774791,0.9738551448766688,0.9573365439100239
