i,var,beta,ml,mom,gmm,cue,el
1,x1,1,0.9838679427414146,0.9551933170971422,1.0555068800290555,1.094720218695186,0.5954953980908668
1,x2,1,1.1406622933843154,1.1824893222343849,1.3596977274984379,1.5727464884403826,0.12176165507149314
1,x3,1,0.9919920696025194,0.9623258804977888,1.1255777486222647,1.0925692441056407,0.11247122936905488
1,x4,1,0.9541453782817251,0.924105829493459,0.9406642993608743,0.7802712554775756,0.07253466990682957
1,x5,1,0.8882918538927389,0.8889377789107554,1.108074466938861,1.1496416216281138,0.08249359392020134
2,x1,1,1.016487436907102,1.0718593476860212,1.3241930460644327,1.3164525219492016,0.8028458376216439
2,x2,1,1.258051456853798,1.2290481834099385,1.2727211555948443,1.2772744744624291,0.13306499192249102
2,x3,1,1.076140648719474,1.1539287505228313,1.570766971036015,1.5606537359486776,1.4225511545707057
2,x4,1,0.6641751612544491,0.7113258950908217,0.9156159431603432,0.9012047350755779,0.7257465802132708
2,x5,1,1.3508542168003237,1.3534510399982544,1.5447461692887101,1.565918432424,1.1475476874249404
3,x1,1,0.9562373954091418,0.9573176195643489,0.9937600006295956,0.99524678708268155,0.8612410666901262
3,x2,1,0.9651004979155449,0.9380568742591453,1.0034619450569284,0.9346458595107516,0.01707835465596943
3,x3,1,1.2226327945896527,1.2319377863664047,1.4077968441292148,1.4403454573765184,0.37071230375638303
3,x4,1,0.7712563056498839,0.7599093919669612,0.7729715674965963,0.7242764370342211,0.006464274082143415
3,x5,1,0.7443910354698786,0.7516983900467598,0.7152879836297751,0.8053717685200673,0.13048005542788263
4,x1,1,1.096351042281965,1.1207638430319486,1.2150924322553485,1.164975985290418,0.6018026623518457
4,x2,1,1.3214343574763385,1.3539898445824488,1.5243018801613475,1.5014763115213976,0.11498156954662585
4,x3,1,0.9111720202010003,1.0095971655510938,1.1746944619794697,1.0811034579041965,0.08692522158643255
4,x4,1,1.1205109173916568,1.1324313682330003,1.2577130677877657,1.291648300960923,0.08807635409772503
4,x5,1,0.8794062585570288,0.8306199612078846,0.7802654518446877,0.7783156716332074,0.09623419061480859
5,x1,1,0.9485754611363537,0.9470227247627828,1.113674797876498,1.146115007893185,0.5847657666689535
5,x2,1,1.2522993720706657,1.2696033481356326,1.5006049992206978,1.4893266857229848,0.08182403127295385
5,x3,1,1.3110363529928177,1.4088832636067057,1.7947085722512774,1.9187114120305273,0.1532061563398
5,x4,1,0.8861539236282074,0.8992048378369063,1.0576278735746927,1.0136178053828542,0.08151663875822213
5,x5,1,0.93177108692751,0.8691220012758012,0.8187863707056937,0.8310846703088356,0.08290004812116925
6,x1,1,0.9554054721590244,0.9518774538749417,1.0747988617415762,8.419934977909232,0.5869504849468264
6,x2,1,1.00689522453405,1.0492303747230614,1.4160191330559238,-0.8253959584495142,0.1026314790839674
6,x3,1,1.0533202935175863,0.9865785787932443,0.9460009187807792,-0.19802256903909046,0.08493275036798537
6,x4,1,1.0777817282058573,1.1111531037853417,1.1859280577939664,0.6137681421650062,0.10761960320993352
6,x5,1,0.9701575096625172,0.980754277383781,0.9903653632249411,-0.6667287672032124,0.08611965104222286
7,x1,1,1.0549993744447734,1.0586695531803119,1.1517555602271905,1.126679016378355,0.5713288083338787
