i,var,beta,ml,mom,gmm,cue,el,time
78,x2,0.47920930005506035,0.4727221036943625,4.990361861251221,0.7074568725157665,2.461081101842506,0.8576280933851196,167.115
78,x3,-0.7224453213318779,-0.7994155104514531,-6.854687625125531,-0.9698487935418643,-6.1832034692045035,-0.6798347317187903,167.115
78,x4,0.16260789051243152,0.2549934982217419,2.5179328909091527,0.5347769805561928,0.631777105800374,0.5301907783092523,167.115
78,x5,-0.7193318059716876,-0.6945327513297116,-5.888480314107211,-0.710057245183737,-2.8502137371234095,-0.6042416102891464,167.115
78,x6,-0.9310612696364392,-0.9739097274009848,-6.558414633560207,-0.9222720025578981,-2.6866175064437314,-0.8680402373614087,167.115
78,x7,-0.2849907426345335,-0.23052290071638018,-1.613621929452114,-0.03284457339657014,3.740110384234601,-0.021097130943325312,167.115
78,x8,0.19409108077430748,0.15933279058876082,-0.26296932559158304,0.4192149725538314,5.137695260092354,0.35939561920139074,167.115
78,x9,0.09684961944462755,0.11665771155765262,1.0245685039292804,0.4137158803156388,-2.7331959090189377,0.2772896786540334,167.115
78,x10,-0.6451500351985933,-0.73386059606285,-5.148017267598597,-0.7488785560852579,-1.7183581133620653,-0.5255773190467123,167.115
79,x1,0.35201301826599707,0.36990113779492245,0.3415897079199397,0.44890355633369766,0.3188530508161215,0.322463628733293,144.933
79,x2,0.47151994800105457,0.6481148127310256,0.6767275682068253,0.8196904193924608,0.5604937404179747,0.5767049360626817,144.933
79,x3,-0.7629885582024278,-0.7403553913495632,-0.8965601039638766,-0.9237507192888419,-1.2035891046825902,-0.6833425938648028,144.933
79,x4,0.23574687657769555,0.32215683740047585,0.272940126290904,0.22954481685428227,0.15815617553665157,0.3520130391950095,144.933
79,x5,0.6832365128475231,0.8430033152767866,0.9143610940646499,0.993393652843487,0.6873401541953148,0.860153221829967,144.933
79,x6,0.48109345046510876,0.49981670670460554,0.5150432020514011,0.5503008058391669,0.5186706629046927,0.5067185144756631,144.933
79,x7,0.24504629265741196,0.32140727239659,0.2767499110795873,0.4001775789583827,0.08833151650745205,0.2632248711444395,144.933
79,x8,-0.41586866660525146,-0.3388848326872719,-0.3088073134970871,-0.4347173685104522,-0.6070525749841584,-0.31258199520836794,144.933
79,x9,0.26486392996546293,0.20535058557840968,0.2053736072575601,0.2220539704381532,-0.047146899856142545,0.22200468846438912,144.933
79,x10,0.7460231862898972,0.8052522032060987,0.8089585711247572,0.9548735277774326,0.6718544547140523,0.6508716324492763,144.933
80,x1,0.03345829969256342,0.02766389933000552,-0.052887425713327954,-0.08948969600043351,-0.1199594602951976,0.015815655697039518,147.5680000000002
80,x2,0.1878154899612121,0.18259102638565414,0.1382532658976472,0.10138910714127311,2.583353839977296e-4,0.22820195193998588,147.5680000000002
80,x3,0.9752803106928023,0.9665468663075609,0.914339583303625,1.032311437947881,0.8130734567758205,0.9719320203946299,147.5680000000002
80,x4,0.6813277191752956,0.6647343700150472,0.617492415492106,0.6849601800606311,0.6321855634673419,0.6925321977192084,147.5680000000002
80,x5,0.3798788676538516,0.42925896942785546,0.39573327527499363,0.40692784520020164,0.12377184735655027,0.4548070235419405,147.5680000000002
80,x6,-0.12793291281211316,-0.1748614433582548,-0.21922863231288922,-0.41065056145814605,-0.14130912210723107,-0.1574103079509307,147.5680000000002
80,x7,-0.3129818791291282,-0.3782811863235285,-0.3695352015307159,-0.4900518960893183,-0.579120628766604,-0.41738450396300875,147.5680000000002
80,x8,-0.7296029296138811,-0.7040812784403229,-0.6510284802306823,-0.9435499738710553,-1.054899587795696,-0.7218903403941561,147.5680000000002
80,x9,0.9879223465658373,1.0011751762538619,1.0246372163220603,1.1087611690003754,0.8971078250493604,1.0504529620774907,147.5680000000002
80,x10,-0.2792978310244969,-0.1761700541545721,-0.13776497945257052,-0.40006723544829104,-0.024343032022229795,-0.18736481316181747,147.5680000000002
81,x1,-0.5715534921929069,-0.5413818830256605,-0.4423787558557839,-0.5533003180552517,-0.5897845371648822,-0.5996968909526239,98.65299999999999
81,x2,0.24665983331046193,0.2716557401566827,0.3750860296251405,0.26445692959766726,0.6157669463082521,0.3293918686243918,98.65299999999999
81,x3,0.17648386133570315,0.16489152598712423,0.17872807492637302,0.2668490040758479,0.30776789193982007,0.2896731187932101,98.65299999999999
81,x4,-0.9593859835416741,-1.0411461247767824,-0.8952685915036375,-1.188857867464036,-1.2119638431569608,-1.0447778523738376,98.65299999999999
81,x5,-0.6747254501895266,-0.54206755326171,-0.5272066776490032,-0.5735736612871498,-0.6463491077238477,-0.4077017918583382,98.65299999999999
81,x6,-0.7809278314078667,-0.7356697583949477,-0.5009370519337549,-0.7668834639230002,-0.7195068354886647,-0.5756180928527748,98.65299999999999
81,x7,0.9022316396385854,0.955342037917475,0.8516978176018432,1.139721159639616,1.3535550045349103,1.0662996019863376,98.65299999999999
81,x8,0.3071488053274696,0.3278810283188841,0.37346702775543367,0.47221963166759184,0.40825451138347624,0.4113957049043197,98.65299999999999
81,x9,-0.4126651449674624,-0.4182139281420167,-0.2680646581898972,-0.45758705767157803,-0.33177104619158354,-0.3130502232355401,98.65299999999999
81,x10,0.7428812939951452,0.7426967694223363,0.9136616436282592,0.8725467274200561,1.1483260988462767,0.7955584313167409,98.65299999999999
82,x1,-0.47234110074279567,-0.6277309074732215,-1.099582288162135,-0.5835153659591927,-0.6892408150604883,-0.5118440979885805,180.019
82,x2,-0.8659667279853205,-0.9264125252286552,-1.8131124901490665,-0.8418617948376452,-0.8282104042469401,-0.7529816616507355,180.019
82,x3,0.19106447085305356,0.19262346166200675,0.5545807336827745,0.21379177610043917,0.5921540850082779,0.32318856533703993,180.019
82,x4,0.4332301812506929,0.4123411858982327,1.5314822150038891,0.4967977157715532,0.5346471477780941,0.6611461698764061,180.019
82,x5,0.046710537214714964,0.17317820375621115,0.39815630231546717,0.30143209622565476,0.4904256909508947,0.3002475068998016,180.019
82,x6,0.0796620246418056,0.14975212669575239,0.37385574706775426,0.34592506203029827,0.1928388820023582,0.30082602766790434,180.019
82,x7,-0.5975994505688282,-0.6109962150657954,-1.0186599313256095,-0.6305284831599829,-0.5426481388161424,-0.34711821315284397,180.019
82,x8,-0.717450282357088,-0.8658616020935676,-1.490947517038751,-0.9796004471996336,-1.0079365375371794,-0.5394175317692003,180.019
82,x9,0.509356388343994,0.6638400755507653,1.6860110734034879,0.9350170656315688,1.0307813061291948,0.8345417417167625,180.019
82,x10,-0.3897402256415148,-0.3369507185048039,-0.48441668724279147,-0.05276313019875774,-0.24782452692294565,-0.2986812207145689,180.019
83,x1,0.03969562478752109,0.14793567092483914,0.44835038721429726,0.6235562150925957,0.49243679048529976,0.26960113625530313,152.71300000000002
83,x2,-0.8854823694984272,-0.9202090103645783,-2.0656583529082826,-1.6398939266597112,-1.1382577774934226,-0.9386455563922358,152.71300000000002
83,x3,-0.3786480656729073,-0.37315891671450385,-0.6624946410532212,-0.45239918174412386,-0.13927518608691386,-0.35061893291113533,152.71300000000002
83,x4,-0.13457435369292858,-0.18109338774723968,-0.21277046773031222,0.14224043595398997,0.13661310740286486,-0.16693382635207127,152.71300000000002
83,x5,-0.3874375854122959,-0.3384644569550247,-0.7365585789621576,-0.7419691594149573,-0.2812420963069432,-0.31537348869459364,152.71300000000002
83,x6,-0.47664459541953996,-0.5203972128873812,-1.0557101945841116,-1.0629763151861704,-0.8750079914061764,-0.49955719048283787,152.71300000000002
83,x7,0.9514156528502835,0.9716122506038664,2.1369003817818566,2.4734926012235743,2.0367423794475537,0.9150573610040895,152.71300000000002
83,x8,-0.5364833030822982,-0.580736940756875,-1.2687462896140262,-0.7569362054148217,-0.9627196499473223,-0.7337803799144053,152.71300000000002
83,x9,-0.4956498302275232,-0.49409081703186475,-0.9869130984682453,-0.831269753857325,-0.5040871606144873,-0.5171810660461592,152.71300000000002
83,x10,-0.1689492834595615,-0.16004673327256252,-0.19915121697180618,-0.45694856766073455,-0.10793642594918537,-0.0445948176334271,152.71300000000002
84,x1,-0.22496255691913225,-0.18166095198867474,-0.18070814689642575,-0.3897843316413538,-0.26671685452263716,-0.32722500032917734,147.88800000000003
84,x2,-0.450554896545461,-0.40787986320575614,-0.20272226067482213,-0.6007126700681572,-0.8671910343510846,-0.47531759904100007,147.88800000000003
84,x3,0.9571599962863326,1.016361074767086,0.7367463646681869,1.6808910477784977,1.9841270926974088,0.8170281457287119,147.88800000000003
84,x4,0.3386089090329254,0.2626750023665631,0.04657790810310067,0.478993759563492,0.21787115767806753,0.3115521195110782,147.88800000000003
84,x5,0.8797142484645741,0.8685492561560669,0.6027543621708552,1.2457647058907884,1.836635290485302,0.6299654528116424,147.88800000000003
84,x6,0.3229945183691709,0.36937793246260103,0.20606192687814323,1.0254310050629165,0.4455358811279829,0.31335656103231146,147.88800000000003
84,x7,0.9014542441588089,0.9357155675864377,0.568535702751642,1.6042959262306453,1.4543948727189402,0.7179201294556321,147.88800000000003
84,x8,0.7437343543154995,0.7814497472908359,0.5664100314113178,0.8702406551702125,1.1388507408722408,0.7967899782297782,147.88800000000003
84,x9,0.9762541183877871,1.102132707266785,0.6660338659650031,2.3648972291352774,1.8674015097478032,0.8574314417870366,147.88800000000003
84,x10,-0.3628751629679542,-0.3828813685690841,-0.34648447605108845,-1.499043271144675,-1.0731429928820877,-0.6600799710900274,147.88800000000003
85,x1,0.324537184905199,0.3414902042993606,0.3628241796903047,0.49420074951470194,0.3641901759781522,0.3590266218566815,29.063999999999965
85,x2,0.14003450403157092,0.1709444711517584,0.18107773230576432,0.22051283005701655,0.17290938754567084,0.18005455073738472,29.063999999999965
85,x3,-0.3824334432245595,-0.4334072517562044,-0.4754805584842394,-0.5902327178588282,-0.3750872581064627,-0.4170305419443806,29.063999999999965
85,x4,-0.9449142647306824,-0.9651139128489432,-1.0210118761920934,-1.1653748353881095,-1.1082860725068935,-0.9832607934231408,29.063999999999965
85,x5,0.04339451273578665,0.10773816183376865,0.12434637299118678,0.026613084309198107,0.0113165473693568,0.09432918334002047,29.063999999999965
85,x6,-0.2273094200716259,-0.14610146897541187,-0.15538718502297566,-0.13963078890480618,-0.25612859224349754,-0.1975638860731305,29.063999999999965
85,x7,-0.7174591927862521,-0.6866260069905108,-0.708238723708193,-0.7833411851766936,-0.6707527582790482,-0.684249479898885,29.063999999999965
85,x8,0.7970522082845821,0.8229763439308803,0.8553136735574272,1.0235745389325912,0.9447746746552126,0.916587749764464,29.063999999999965
85,x9,0.2598966178620461,0.14159267210914572,0.12084937130727556,0.38667362531374927,0.05965551720135945,0.0958021481040023,29.063999999999965
85,x10,0.09968159830518375,0.1934906705534104,0.22565368065978247,0.14847248843448138,0.2554044984535668,0.20581790910045467,29.063999999999965
86,x1,-0.0447599695320412,-0.010392583979927763,0.001263081684972184,0.06940684035853273,0.0991284025677377,0.1090833091140718,66.98900000000003
86,x2,-0.37843559466176746,-0.4678848514796389,-0.5684245161953061,-0.532103445568654,-0.42398734565952434,-0.44460535034870335,66.98900000000003
86,x3,-0.08109254968987079,-0.12873122128486778,-0.17985521158805093,-0.0791998725504977,-0.13097909822771597,-0.07460320865927349,66.98900000000003
86,x4,0.7743843484371773,0.7788274790696254,0.9713041175920991,1.0814814111098698,1.1334658443371064,0.8778649989444933,66.98900000000003
86,x5,-0.3121946800817953,-0.296870018627623,-0.29786584403173977,-0.3086713963632096,-0.257864399914195,-0.34711795110673377,66.98900000000003
86,x6,0.3054245602172587,0.25243754200145313,0.3033227652040397,0.37892430442325,0.4114557657047401,0.29030862065295354,66.98900000000003
86,x7,-0.7041817844076573,-0.6871500661425731,-0.7411442574821038,-0.7175991696924494,-0.7244869769798987,-0.6085422219269498,66.98900000000003
86,x8,-0.2577888848306815,-0.2074416344023347,-0.21424845999732164,-0.21563245256397826,-0.19043367836880853,-0.0967698181254449,66.98900000000003
86,x9,-0.9275999467216406,-0.834287476870146,-0.9953752161012297,-0.9488614062265069,-0.9143239511870029,-0.748636594492653,66.98900000000003
86,x10,0.4277015139725795,0.5111764820764741,0.5872322423575245,0.7320072183934343,0.8272988718579354,0.6105319379725926,66.98900000000003
87,x1,0.5343763132463846,0.4901347228146481,0.4845127528574865,0.6561482649822802,0.5491625780747325,0.4704499314922053,192.625
87,x2,-0.4194331670277981,-0.4723590756090356,-0.4208235340266434,-0.5969680167523039,-0.45691851861724175,-0.4870542044628179,192.625
87,x3,0.44265038801154155,0.5058227745855252,0.519526730882816,0.5489367062918116,0.6061157584789194,0.5879843423272266,192.625
87,x4,-0.9776672942924307,-1.000016103080567,-0.8550910048801565,-1.193135576883234,-1.1251725006393825,-1.0672341004009418,192.625
87,x5,-0.7942962919393621,-0.7620861269484599,-0.7138826409614208,-0.8874722460784759,-0.7342245155398004,-0.6652774403536272,192.625
87,x6,0.2978037809820815,0.34675709501878754,0.33013485357061156,0.4126167328727083,0.43369316651869094,0.38047992792409807,192.625
87,x7,0.9898052601794467,0.8562060866177661,0.8302707983869491,0.8861758282146716,0.9726825759501576,0.9069767539617294,192.625
87,x8,-0.48775574412504086,-0.5174691766939905,-0.4593563609213114,-0.6107848781768138,-0.5901634533417504,-0.4618972062251239,192.625
87,x9,0.19617113210344583,0.22220509336992122,0.3012105590479143,0.2837671205671208,0.3519386842521154,0.33122973680522994,192.625
87,x10,-0.32423209292820543,-0.32813499581392125,-0.2380729091325655,-0.39626029539503865,-0.36937162876883356,-0.2902199370015477,192.625
88,x1,0.6463749437699999,0.6682979394955881,0.624045421232393,0.6338083841270936,0.7617709966437528,0.6237762550266185,113.64600000000007
88,x2,0.7505234368398961,0.6933390701943165,0.647380391581368,0.8374188238352326,1.0061245637127658,0.6169562879947879,113.64600000000007
88,x3,-0.7529219930543971,-0.7284535098449471,-0.6963698116019361,-1.0555253538233633,-1.2518701874312292,-0.930248765677981,113.64600000000007
88,x4,0.7826283673724861,0.8111169181090586,0.7642936630062169,0.7090403078932528,1.1580664942828518,0.7600875473986439,113.64600000000007
88,x5,0.45908512861693906,0.4903104603926212,0.4503366841148669,0.39818556148521267,0.40139626244156107,0.37709005759043,113.64600000000007
88,x6,-0.36959879586392763,-0.32155623405625283,-0.31705973820451067,-0.4285747032265567,-0.4684593470510813,-0.39484359902837346,113.64600000000007
88,x7,-0.008568833997081304,-0.02492103153265168,-0.017554188498060185,-0.20336161028005098,-0.06050120292488913,-0.1743130067812741,113.64600000000007
88,x8,-0.11406346823209923,-0.1520390596363174,-0.13321681936679367,-0.4710988323067652,-0.1395467775901908,-0.24054390686502602,113.64600000000007
88,x9,0.6623756926912221,0.7236196195969928,0.7215670803518826,0.7540440527326828,0.7220266334729574,0.5627191932716381,113.64600000000007
88,x10,0.11801879865767217,0.23021907593116253,0.2272607665569179,0.17546103188718198,0.37673996832080003,0.0733980160231127,113.64600000000007
89,x1,0.9234761912569052,1.0601047334813918,1.02027032004177,1.167527628633314,1.2468471328694326,1.1008656108510733,213.52599999999995
89,x2,0.14993563135774157,0.18479551983791584,0.16592090646164032,0.1645170327460323,0.17241749975256165,0.20366749895656225,213.52599999999995
89,x3,-0.4788626887843569,-0.5151497666384932,-0.48832443932504743,-0.5808839284947669,-0.6043730772942582,-0.5034174433986005,213.52599999999995
89,x4,-0.7000373098086008,-0.8118831767131084,-0.7982798127028066,-0.947845306831127,-0.9989785011415573,-0.8360147431882183,213.52599999999995
89,x5,0.8683464132752396,0.924952318615987,0.9076947013013587,1.0419330254834989,0.9066575959242656,0.942195181918087,213.52599999999995
89,x6,-0.031226664431194262,-0.06048219916456492,-0.06326677964276756,-0.09660824651161755,-0.18514768779995136,-0.05258373667779839,213.52599999999995
89,x7,-0.32138064802791333,-0.39366500094977463,-0.3815781907218793,-0.37567797843462525,-0.4365414113061734,-0.36754159254646096,213.52599999999995
89,x8,0.9262571671655149,0.8299653216200964,0.8022770863806927,0.9070830823411117,0.8901311879858465,0.7931588439542054,213.52599999999995
89,x9,-0.1798321533494367,-0.2572430507683117,-0.24388819787852536,-0.27208509227964045,-0.36021854688012384,-0.22248277446400688,213.52599999999995
89,x10,-0.06855392555222295,0.04505308392439163,0.04189037241649837,-0.02572060773728124,0.03303178976986327,0.054928901349587764,213.52599999999995
90,x1,0.7795918211702024,0.912496537119716,0.9345494094628823,0.990543701908547,1.0477826471460587,0.9662066961355672,45.850999999999885
90,x2,-0.766279253965729,-0.8719390837768505,-0.9164156719754912,-0.9586154360443023,-1.0163564862890624,-0.9127703736942193,45.850999999999885
90,x3,-0.3440157853894129,-0.32552291121273175,-0.3132459847887662,-0.3998394871859532,-0.44931796966007986,-0.40642866680560874,45.850999999999885
90,x4,0.1726258219932606,0.16874646256670742,0.19172969149715266,0.1796307840206056,0.16338677867707668,0.14985487274389514,45.850999999999885
90,x5,0.2322658352347311,0.3249564447984546,0.3588488538851882,0.3562110153767994,0.3893228167905627,0.2705055892066449,45.850999999999885
90,x6,-0.07319719372899647,-0.14586482092547942,-0.1480730437130507,-0.16486121203844706,-0.19080401113766926,-0.23781908019650067,45.850999999999885
90,x7,-0.1265449506047529,-0.09310493769940073,-0.0705927194899334,-0.14445727315340293,-0.1328374269237231,-0.14753520181106725,45.850999999999885
90,x8,0.6138460272177995,0.6811250013581172,0.7346361520151975,0.7941903919203388,0.8642666555941073,0.7028707231625462,45.850999999999885
90,x9,-0.014574910288579046,0.009421666615464421,-0.0012448809837967423,0.01559124232616502,0.0016605089911455543,-0.03449740806454837,45.850999999999885
90,x10,0.669733719272682,0.7006051633998104,0.7288642516658163,0.7171999531267079,0.6948834614095951,0.6097479992425143,45.850999999999885
91,x1,-0.47881744140620053,-0.3812245598073373,-0.2627705557178771,-0.4009860909063769,-2.8917178344114918,-0.628797416414217,66.89100000000008
91,x2,-0.40269138937811566,-0.4582352129234473,-0.28491427538671266,-0.3585182746094079,-6.672628872152894,-0.5612601624286373,66.89100000000008
91,x3,-0.6101777127284939,-0.6411017658394126,-0.5170842089434131,-1.1568701212217198,-11.496836827759179,-0.49328776506127275,66.89100000000008
91,x4,0.7154110113171608,0.727558079672551,0.5103886654968053,1.474577200921278,5.830454046878733,0.6582724598639051,66.89100000000008
91,x5,-0.2638641481482755,-0.3481599536610963,-0.33235591445908697,-0.9538396550968637,-1.373693036571077,-0.1746356219836387,66.89100000000008
91,x6,0.5565146873134783,0.6082372908869523,0.42628248110458306,0.8039115148572071,4.037105068620699,0.5464655343428819,66.89100000000008
91,x7,0.5473512438705794,0.7093491712068921,0.45107036702251574,1.218501190491073,16.87089910018505,0.7318641534217234,66.89100000000008
91,x8,-0.9641852268368302,-0.9597155806954211,-0.7561902590296253,-0.9299119167940135,-14.549770103805583,-1.1069603256537417,66.89100000000008
91,x9,0.41464262927083007,0.27495792781723716,0.25320110259491097,0.6818645172362877,3.5762901830182714,0.34505933039723014,66.89100000000008
91,x10,0.642339320296091,0.6619542757306078,0.39873373007621804,1.1958928421298654,6.626154562755416,0.6695131645132356,66.89100000000008
92,x1,-0.1616063447702023,-0.18281049248037903,-0.18587937076973318,0.03009403791299807,-0.21420064025792773,-0.20006896170462501,68.00900000000001
92,x2,0.4275372491515588,0.5143016831570515,0.5589160526658856,0.5125401356157919,0.5478365549805269,0.4520773192765948,68.00900000000001
92,x3,0.4438473489881143,0.3517174127965445,0.389609480272907,0.6201734162557534,0.051563496989924545,0.20555517019044858,68.00900000000001
92,x4,0.8230866569099076,1.0403726730995295,1.1804042108228745,1.014269256045205,1.440984751481397,1.0282588141157492,68.00900000000001
92,x5,-0.16955140867892016,-0.12421746722493178,-0.16325048026164243,-0.4216326331102521,-0.17188483319397044,-0.11592427049081254,68.00900000000001
92,x6,0.16422844588745322,0.009719281581057683,-0.008078764647630687,0.058444175140224486,-0.03222435572271057,0.06928542382868583,68.00900000000001
92,x7,-0.33977446767340624,-0.47948427907413144,-0.5546254829434915,-0.7341966794768714,-1.154352799994316,-0.581523618547223,68.00900000000001
92,x8,0.1444398104314415,0.23926190000489256,0.27987363814421534,0.0491538859806,0.7072343782460654,0.08358425535320517,68.00900000000001
92,x9,-0.6210866242614617,-0.8265906696024713,-0.9102892421082086,-1.0413073905738677,-1.4508939677075956,-0.8115754062870957,68.00900000000001
92,x10,0.9508594264692538,1.0633817687759899,1.2086872751603406,0.9614936835589387,0.6644218409004659,1.0073032293360333,68.00900000000001
93,x1,-0.6742159268439079,-0.6914673558179447,-0.5129899493400513,-0.6798038036899026,-0.7866795943696349,-0.6193455356805184,164.606
93,x2,0.0023431299457725707,0.06808404532243428,0.08938065109367607,0.05362977996893108,0.12216308824585544,0.10103608677650466,164.606
93,x3,-0.5666185072289429,-0.527860301523005,-0.3119150260740442,-0.062162549717552834,-1.0074380568617376,-0.2926184752310939,164.606
93,x4,-0.07583803026338809,-0.013876437061492327,0.24641348939772534,0.3149310574550936,0.564570976408248,-0.12007906646462507,164.606
93,x5,-0.6751295943807241,-0.7893449995639694,-0.3024925839095369,-0.7592155671096295,-0.5457036314797425,-0.6686389049669075,164.606
93,x6,-0.21024975453781636,-0.2000259865089511,-0.26749936800250357,-0.055392362150433465,0.33200814085516217,-0.21927212512641875,164.606
93,x7,-0.4912742730660943,-0.5959529761676772,-0.5545338091847989,-0.850020552731769,-0.5827851830021576,-0.7396191435537158,164.606
93,x8,-0.7450985221612483,-0.6508723649944792,-0.5175487199968672,-0.3277533886300942,-0.8396596287286894,-0.5810841579471298,164.606
93,x9,0.6498511925267634,0.6732704731545816,0.4753820488969089,1.4973319188403167,1.4384403291173933,0.7529376321060712,164.606
93,x10,0.0608977555918353,0.10980533396155186,0.29021501750153084,0.6203242163057355,0.2814544847274614,0.09996078783449862,164.606
94,x1,0.42542163852781556,0.44905064557784174,0.43157669776863705,0.5428258388474474,0.5061645988585993,0.44651704405047077,51.16000000000008
94,x2,-0.1247032033135802,-0.19366307425148777,-0.1906814440424493,-0.14818384769023196,-0.15366221357819332,-0.1558494206983847,51.16000000000008
94,x3,-0.7317935089145438,-0.9043181418832309,-0.9486916589358407,-1.032892536072926,-1.0616111749885018,-0.9399628803108959,51.16000000000008
94,x4,-0.4138715965871913,-0.49691769130541885,-0.5103461440623942,-0.5525430352127474,-0.5858772906042402,-0.5180665716738455,51.16000000000008
94,x5,0.014986486899943419,0.018765291993753163,0.02435242757273243,0.03711923395011149,0.032592745319753216,0.04342930123569395,51.16000000000008
94,x6,0.07089476397868966,0.06880427385669347,0.012441488216210567,0.10261389404501858,0.0776327921380959,0.06672743465131523,51.16000000000008
94,x7,0.02483903643826957,-0.027149462727438147,-0.035051438064043906,0.016743876771443685,-0.056084012496279714,-0.034335338218481115,51.16000000000008
94,x8,0.1800730446016401,0.2736033073103994,0.2835725501946742,0.24072886690219303,0.27451855827990884,0.2470880292490087,51.16000000000008
94,x9,0.35739566859283944,0.32190288067735906,0.38465383941229714,0.38205529813639727,0.3904114780878855,0.33736930242209684,51.16000000000008
94,x10,0.00970009388812354,0.09494251932648683,0.06996411014905103,0.1534165541934848,0.16614830550491133,0.13099612645055475,51.16000000000008
95,x1,0.05835661807520709,0.053512229902407,0.07741809944951958,0.1986159626059514,0.14999128264160166,0.056032283157432014,41.57400000000007
95,x2,-0.25380952721284267,-0.21686270159366455,-0.21488015572750477,-0.12388983612581506,-0.17126115074345016,-0.19435405071686934,41.57400000000007
95,x3,-0.36492158237464933,-0.2765394083981467,-0.34803255418972945,-0.2180998345115768,-0.23504446556522507,-0.24710855590703162,41.57400000000007
95,x4,-0.13345432415569647,-0.21356089590514044,-0.22982859212607049,-0.2315386719372254,-0.17699553108651678,-0.20629719641482136,41.57400000000007
95,x5,0.7968517741526406,0.7904228959942672,0.8557246670155004,1.2932278345569292,1.175852755254601,0.9043624458429669,41.57400000000007
95,x6,-0.995796470233627,-0.9259501094281885,-0.9661689899179786,-1.1252743637530611,-1.135450585973703,-0.9761269369308038,41.57400000000007
95,x7,-0.12502843979883826,-0.0712848899141953,-0.04669285727802846,-0.05519523904501257,-0.07690267832352377,-0.1323639488114207,41.57400000000007
95,x8,0.06865357381290371,0.03903741013915885,0.09008484548860557,0.12057816851277958,0.13249508304015126,0.08236057394616646,41.57400000000007
95,x9,-0.19219528650320583,-0.18223867821293382,-0.20605116499710385,-0.25114804428386395,-0.1619193632725127,-0.18092313326926185,41.57400000000007
95,x10,0.619905143729474,0.626694990814006,0.6404330404294655,0.876551766146754,0.9562703185085477,0.6975506534667629,41.57400000000007
96,x1,-0.6605656923255101,-0.6224719527195226,-0.5953142708300345,-0.7378541402626355,60.78151400876628,-0.6714068059903882,83.42499999999995
96,x2,0.5755259198391325,0.464160089877305,0.33771852901892635,0.3886125561156975,206.42776839379587,0.4812984626697581,83.42499999999995
96,x3,-0.31142688048463096,-0.3671009729631512,-0.30804135117281245,-0.5684580045953129,-354.65917239503517,-0.4865205079896745,83.42499999999995
96,x4,0.9457397658177353,0.9768343596486481,0.8894919780672035,0.9990378311001792,549.6415121273639,0.9590741148533679,83.42499999999995
96,x5,-0.72802085788649,-0.6798055718069069,-0.5897265986515713,-1.000907706834003,-677.5264340894689,-0.7212877523139669,83.42499999999995
96,x6,-0.039836822609896516,-0.07400677415285056,-0.08574609079935805,-0.11040233871555202,-351.63979334888404,-0.10165375552692438,83.42499999999995
96,x7,0.9188609237603547,1.0353919629096349,1.020524786345364,1.1315800961054716,255.381527660144,0.9735770947018814,83.42499999999995
96,x8,0.7711240878314272,0.7848796110630906,0.6606400400524848,0.7402196370525178,269.6848375872481,0.7072528683556174,83.42499999999995
96,x9,0.3953275709012838,0.4410534194268127,0.34027989029683126,0.4362077881583283,387.4148690610767,0.38379311735592014,83.42499999999995
96,x10,0.10781658637007951,0.1250094664879269,0.05856612719220286,-0.04731320637111905,9.700278781143776,0.12419233781980177,83.42499999999995
97,x1,-0.9179085900366741,-0.8440615773922155,-0.8045204376148465,-1.1564964054659437,-63.89335806963564,-0.8545081650722545,141.048
97,x2,0.16967185057973144,0.08055298310490744,0.11713643049324529,0.1338717029368235,21.517925453737455,0.17787668710243326,141.048
97,x3,-0.003951837034426142,0.017036140275300118,0.08104613465723426,0.06466908132842486,38.654298048794836,0.10344346983437923,141.048
97,x4,0.08085590666579767,0.1675877932169892,0.23393396096590957,0.049818180092712855,29.846205969646928,0.2115037686510043,141.048
97,x5,-0.5958533347438772,-0.6153659681679583,-0.605555369101777,-0.5842308418446411,-9.373833540927954,-0.5964353186301282,141.048
97,x6,0.6618819254616837,0.594674082552881,0.6555815186225309,0.6143470086556946,45.51717605274078,0.7235848677850696,141.048
97,x7,-0.9467864136517918,-0.9139367584274826,-0.8094494406319971,-1.4721782916134183,-138.7243418893519,-0.7133695708288681,141.048
97,x8,0.7862474856757273,0.7826892011582971,0.8070772778758393,0.783585471743215,65.00852794364502,0.7788722069025161,141.048
97,x9,0.25310615185789764,0.28563301890148335,0.30539462066904505,0.2803528715933223,66.64140615685535,0.4131028282533368,141.048
97,x10,0.3923354483222994,0.3589214507879255,0.484875327439968,0.9648046517898237,-19.51843278499421,0.4040286703038324,141.048
98,x1,0.01398351809675158,0.024697647429494762,0.035989865138318644,0.007165062698672004,0.07525170951100366,0.04954960605818081,46.631999999999834
98,x2,-0.23115710170955328,-0.18966804394212372,-0.18635984131638722,-0.1698291667610013,-0.1660155717175255,-0.17348075778468827,46.631999999999834
98,x3,0.9099242275730335,1.0554850764386214,1.0882165016805487,0.9564784698377387,1.0982205598314543,1.2154476484239158,46.631999999999834
98,x4,0.2674316451013514,0.22319533407131426,0.22135404155993102,0.258846455499128,0.26496482835968005,0.30068989853147815,46.631999999999834
98,x5,-0.10966678168873545,-0.10081947081851284,-0.09913257647123941,-0.09952288479574103,-0.13289267472781413,-0.12641696641409786,46.631999999999834
98,x6,-0.3045263405287355,-0.3177036406958732,-0.29426418661359255,-0.3652520585498995,-0.3887097079414241,-0.31093557865877397,46.631999999999834
