i,var,beta,ml,mom,gmm,cue,el
42,x2,0.5538436330853673,0.5539380223772931,0.5342547267988198,0.5634324771364049,0.5837806011235632,0.0720376145947302
42,x3,-1.0938950030901844,-0.9270024139728446,-0.8861017326469375,-0.9798097475699225,-0.957978114548107,-0.10452626936491714
42,x4,1.9157027058457405,2.058218810409544,1.970388917230027,2.214008002951347,2.0876660342520426,0.1817967450124613
42,x5,1.9726819895016625,1.7417977186215357,1.7276375691758419,1.9045826801255195,1.9726222107766078,0.22814693115226428
43,x1,-1.175006973650644,-1.0852810269217703,-1.078766618512084,-1.2077826573552868,-131.62630350995815,0.3832659377589408
43,x2,-1.5685442123229607,-1.060690590455234,-1.040898243038729,-1.0832808722524774,-791.0787869383705,-0.08737783748483584
43,x3,0.3254841937918016,-0.2607918528030034,-0.28449726698212296,-0.3768318395174394,-869.0469111373085,-0.04764489787035622
43,x4,-1.5182124450309642,-1.032192986985673,-1.0450813151679772,-1.2499822951082573,-875.0568486244962,-0.0951914172342739
43,x5,-1.938652109177699,-1.663751188055306,-1.6349887739896174,-1.769246540474059,-791.6890288652478,-0.16416604521306996
44,x1,1.2130093212020445,1.3043458766529266,1.315632163701528,1.4153068862907063,1.4208551441257082,0.7300240131200256
44,x2,0.1513569027842574,-0.0343124308283036,-0.010716032004348536,-0.08382473861509433,-0.08105516759558389,0.005771092479927641
44,x3,-0.9954802522109569,-0.8695310484510482,-0.9137860226524084,-0.9204826808002534,-0.9309603719607875,-0.1451423378212276
44,x4,-0.34401263379366775,-0.34081838501510575,-0.3389761982335714,-0.31174234116431854,-0.3005227348742978,-0.06571679276906632
44,x5,-0.5992364633458629,-0.8337262555662355,-0.8493910719574568,-1.010558735612094,-1.023588946272826,-0.12963935788111844
45,x1,-0.10511874544077981,-0.026764849995659097,-0.023900377091462,-0.04011644096512654,-0.04158476575914833,-0.03968775150073259
45,x2,-0.5064983622524093,-0.4221040318968498,-0.4070346948155482,-0.39318215095236664,-0.4077302534261834,-0.3963016849100046
45,x3,0.5251582211891446,0.46952510242804196,0.4494558153952193,0.44875423485787147,0.4390451693412107,0.413739583011415
45,x4,-1.6019914292763493,-1.483707407241427,-1.4716193557249333,-1.530691211137411,-1.5095937662844163,-1.447502376897712
45,x5,0.5618242716555133,0.511852186136478,0.5227882263783311,0.5431688703772259,0.5479934751953258,0.5313893504244127
46,x1,-0.06841434869686691,-0.17223701835054386,-0.1778430122628782,-0.16554992730503001,-0.18253871191959992,0.45963936695533403
46,x2,1.3379893615613199,1.5337731763837565,1.5071066237262998,1.5749116426488765,1.6091596105183206,0.3210761244749068
46,x3,-1.6228145168967125,-1.7152185971673368,-1.675692514655543,-1.751996986131414,-1.7512103572734914,-0.3573892741091192
46,x4,1.680220707665642,1.5926641565199708,1.5552178887346264,1.690385517279817,1.647100257312789,0.31177914542596796
46,x5,0.1327345267889979,0.22998129842495318,0.22922113817614104,0.20302819705263592,0.21034931047213426,0.06564875123457985
47,x1,-0.21581120902875695,-0.18328516742808923,-0.181257605203931,-0.16233586610325693,-0.1990448657986745,0.4668758528238737
47,x2,-0.5721740701729912,-0.44796565805938854,-0.44517845693307156,-0.533280366509954,-0.5694995101949474,-0.0700297697525735
47,x3,1.630274103744192,1.2184689791612688,1.2120646167547309,1.2193601533441987,1.2333410234030018,0.18795485618768798
47,x4,1.7899085134968562,1.7647661046656162,1.7435942351237115,1.9485430241724229,2.0061866320339456,0.2775156745805628
47,x5,-0.37219939320755024,-0.1303617117582898,-0.13253974338878857,-0.12745087819758152,-0.12512045436007874,-0.029543670004556977
48,x1,-0.18354934411548607,-0.1427337499623131,-0.144118470633666,-0.14960115873658197,-0.147846380157114,-0.14479178430996892
48,x2,1.5955141680005354,1.4848798770574372,1.471283978517341,1.5517334911130714,1.5476809072111195,1.4556737561084379
48,x3,-0.223800048825892,-0.08823033726707986,-0.07455827338292757,-0.050056990055700114,-0.060219377880478354,-0.06180580809478355
48,x4,-1.7880206908817178,-1.746406255510365,-1.7614749075772593,-1.8957976949731346,-1.870903998518865,-1.7660168264582523
48,x5,1.7365083259515774,1.7130484584345052,1.726320857427629,1.7997045267589387,1.795415578863043,1.727671674302988
49,x1,-1.68361822101115,-1.5303846283175762,-1.5214801104236795,-1.6182452928777942,-699.2720552966306,0.2483668785415966
49,x2,1.6930178925738955,1.714250521236951,1.6879340975574855,1.8174768192697048,-171.546540732605,0.2321421945431306
49,x3,-0.8015883347788764,-0.7850379880967506,-0.753615650591035,-0.8686075282979894,-395.6498826408356,-0.09128591072570098
49,x4,-1.5980264824790666,-1.5526533917320648,-1.5449543266432257,-1.55372903797738,-784.138731349117,-0.23025831486232654
49,x5,-1.0119880341211127,-0.9847761437705091,-0.9978328370226154,-1.1503720461102145,-910.4835458556154,-0.14285630265778998
50,x1,-0.36115523872903754,-0.43617857315670716,-0.4374007288678229,-0.4684615560220494,-0.4595956656430877,-0.3989975212465385
50,x2,1.6769299909475817,1.4134353488839617,1.417743790922485,1.5463435710989213,1.5669029313628877,1.4472898538530101
50,x3,0.2878175899074553,0.5345386648688879,0.5065173054272233,0.5843108472182907,0.5727280489703469,0.5503913099936752
50,x4,0.13541239783302395,0.33850916192996044,0.3515617039721519,0.3132901602169439,0.29117694748161105,0.29508183512146846
50,x5,-8.886643184444765e-4,-0.19039530587102035,-0.19380798912684633,-0.18219697521755013,-0.16288230610310067,-0.1527108040566144
51,x1,-1.7748080587852924,-1.6354725276040007,-1.6508264122307348,-1.698866232957954,-1.7056763380536446,-1.6427332089878923
51,x2,1.3250312152333779,1.2426847588067773,1.2727911534035437,1.3554561719828555,1.3778414384868491,1.2868007096088794
51,x3,-0.08158586569359971,0.09339888975572294,0.059658195469978116,0.0575053862233755,0.058796282624795325,0.09211146857365296
51,x4,-1.353427151570294,-1.33124003731587,-1.3576677651365614,-1.4853955780039145,-1.5342081324406345,-1.4466565403465788
51,x5,1.0715397640318312,0.9681921647364582,1.0085918819019688,1.0592702231832982,1.0809470652534312,1.006857578818151
52,x1,1.681270064251538,1.6375477578605098,1.6428512721936783,1.725484695338913,1.7198023466250936,1.3229337033794573
52,x2,-0.3532514640773423,-0.14493341260746512,-0.14871032143297722,-0.09602662464881266,-0.13083089204608658,-0.05132901533706254
