i,var,beta,ml,mom,gmm,cue,el
1,x1,-1.4976541315000642,-1.5802273571636303,-1.5716929970756954,-1.905176772611765,-839.0606498011098,-1.7544817222431983
1,x2,0.5997967274761109,0.6584616013525373,0.647033397224995,0.6919853785898069,179.59625967770938,0.6581228703738836
1,x3,1.8544435942834872,1.9837037254560597,1.9718862501851504,2.3684968323323847,1050.2245476778767,2.146771922297976
1,x4,-1.0408756426773345,-1.1341251370927996,-1.1249517984708848,-1.314876106330666,-588.1285016632187,-1.197114902430336
1,x5,-0.5962925255365774,-0.734441494124843,-0.7392982735582172,-0.9036738637268128,-610.864970933507,-0.8108652515185021
1,x6,0.40694803107650745,0.4891158846389017,0.49205363622633796,0.5731282326819946,207.33665302800145,0.49119859796723153
1,x7,0.2498333789327516,0.17055123250299933,0.1835501561749882,0.20107806095702493,224.8403923315226,0.12561066869656176
1,x8,0.9143049694074863,1.0192486892396324,1.0240614659497678,1.2680809346944046,693.1149409972479,1.1858200021463599
1,x9,0.2218843293730033,0.2727683394519957,0.2806974763422957,0.31034952304733615,171.89884954934615,0.30767801446598303
1,x10,0.22367076541379083,0.29300455083384735,0.299836907708295,0.3684073943940928,165.96166978891554,0.28616468380759735
