i,var,beta,ml,mom,gmm,cue,el
1,x1,1,0.9876202801199536,0.9811539261891259,0.9916150867247995,0.991480094182123,0.9892248269612186
1,x2,1,1.0569465378555774,1.050064967347221,1.062247743582763,1.0624966273083047,1.0571539374607029
2,x1,1,1.1459882437916462,1.139975845553099,1.1559372879757945,1.1511086345185573,1.1463455357680086
2,x2,1,1.156271230136785,1.1529028645417458,1.1735874822038321,1.168117907049187,1.1591130976349533
3,x1,1,0.9483965953539181,0.944224398715436,0.9463571702361251,0.9473923514862979,0.9472131069206644
3,x2,1,1.0122821482071322,1.0040368677747344,1.005774309011188,1.006974435566971,1.00650010098671
4,x1,1,0.9354661600959002,0.9291510638445306,0.9443028955391144,0.9425192030017869,0.9397645349039627
4,x2,1,0.94079307089447906,0.9356060795917123,0.9595613885480936,0.9595041216535993,0.949347425683358
5,x1,1,0.9087338859013254,0.9096996621340706,0.9125874811306915,0.9123877664937735,0.9118897420084705
5,x2,1,0.9260759571068663,0.933624804296824,0.9391010077029028,0.9407344656015034,0.9391001922677991
6,x1,1,0.8973405788284592,0.891247714488324,0.8989083071930332,0.8975131499989314,0.8969405350365208
6,x2,1,1.0082422512565796,0.9968488145451007,1.001258117755733,1.0021225827657836,1.0008654849825105
7,x1,1,1.0357430599253463,1.0336117297619372,1.0329412701837117,1.0329997664194384,1.0329919120127407
7,x2,1,1.0808054828692337,1.0755926903811606,1.075357708419093,1.0749623658842364,1.0749469654500798
8,x1,1,1.0332340097870962,1.0340724656816287,1.0364017983628777,1.0358081758064135,1.0353892737439352
8,x2,1,1.1052220789294924,1.1103475536399283,1.1132037926943912,1.112652211978307,1.1118797297807705
9,x1,1,1.042236542102825,1.041300744541674,1.038130615500866,1.0379873282300311,1.0375373786902973
9,x2,1,1.0155163200224253,1.0103930022080458,1.0085327560481054,1.007926406798215,1.0071816638530593
10,x1,1,1.0614034494271702,1.0411813228973064,1.0895890901719165,1.0921467057939098,1.0699167100260625
10,x2,1,1.1306354231661957,1.1095838856515732,1.1699117832579973,1.1795479139273632,1.1232534769612441
11,x1,1,1.0303707888834468,1.017087264805992,1.0315259754388808,1.0327671467845059,1.016451258264498
11,x2,1,1.053431375900518,1.035519033675271,1.0409044842211288,1.042607716748253,1.0240159146695953
12,x1,1,1.0003946490015343,0.9889371021899612,1.0105813179917393,1.0099211347877564,0.9905278462075914
12,x2,1,0.9809849834732864,0.9716202414933784,0.9974147893809153,1.0025623136084905,0.9673148883699977
13,x1,1,1.1067721750764103,1.1065813307811827,1.1057772676734494,1.1062623017247344,1.1061657883821612
13,x2,1,1.0344590794975221,1.0331180507247177,1.0335172165168292,1.0337526014278546,1.0336181722426647
14,x1,1,1.0377474571333312,1.0307633920103045,1.042963121026058,1.0448457291146271,1.0395817304257793
14,x2,1,0.9944298102306914,0.9897462318834508,1.0117422680183514,1.0130718618496015,1.0006348370621692
15,x1,1,0.9816974323058613,0.9754838905627162,0.9829379265163252,0.98404771887777,0.9799583577972919
15,x2,1,0.9342235013619947,0.9280552399784628,0.9375220426258498,0.9370045176813575,0.929612091596275
16,x1,1,0.9439579367606258,0.9493523142170758,0.9484154952909517,0.9477032800526713,0.9454424669844493
16,x2,1,0.8613587941936461,0.8685412190145269,0.8680032881739224,0.8675582215697231,0.8619040656373251
17,x1,1,0.9217998175845268,0.9253875872663582,0.9252475358525372,0.9251913263711612,0.9249964718085965
17,x2,1,0.9234219330427703,0.93095496194527,0.9306968863455362,0.930829328354919,0.9304931149503327
18,x1,1,1.1075813316690877,1.1138382651522147,1.0999180851830292,1.101529275063945,1.0958229669107713
