i,var,beta,ml,mom,gmm,cue,el
1,x1,1,1.0980601853946284,1.0945722643858358,1.1433679135010997,1.1408057238765508,1.1239970300111803
1,x2,1,1.0433150054371516,1.0362947240683296,1.077802559433559,1.0848841574569625,1.0598086728321585
1,x3,1,1.0248752044970812,1.0188394616765726,1.0391899152551318,1.0352676668015965,1.0205496065057496
1,x4,1,1.066398103893024,1.0735124009242798,1.1238600703000874,1.142107912546053,1.0874455681259079
1,x5,1,1.1256861387482993,1.1265335369719474,1.1573325955965652,1.150902482827154,1.1246141369238305
2,x1,1,1.0573886630814244,1.0519854493756509,1.087767388403436,1.0855525693553838,1.028173068135655
2,x2,1,1.1163837689555507,1.1110118357819565,1.1278292915587653,1.122081418758912,1.088049874870097
2,x3,1,1.1600254315496665,1.1626367209999218,1.2234074464342637,1.2026172822448253,1.1618896710676965
2,x4,1,1.048320580594713,1.046475060779303,1.0703034402403582,1.081002474658607,1.0373155007204988
2,x5,1,1.0620878046006064,1.0665348542966162,1.1378095752982424,1.1453530770576652,1.1046280670690833
3,x1,1,0.9103471662902151,0.9151346039421366,0.9619691632277277,0.9788913264570646,0.9188309764807844
3,x2,1,0.9177376730477635,0.9169458562350691,0.9769008804123203,0.9775201394662193,0.9363543170815299
3,x3,1,0.9020466988060578,0.9078408444640755,0.9876495262105908,0.9926654915182229,0.9324316897387116
3,x4,1,0.9680334129674938,0.9639960303289548,1.0025924144437388,1.007012603547239,0.976287557849785
3,x5,1,0.9369252559853438,0.9439011508585019,0.9829633904656265,0.9902087599969238,0.942500387898372
4,x1,1,0.9691151092755693,0.9784490023994925,1.024373782124999,1.0101391425536321,0.9751875783980297
4,x2,1,1.1223512509413507,1.1262950252354933,1.1706849513515865,1.1667674996798616,1.138182097554903
4,x3,1,0.9430593139515137,0.9458194487914375,0.9880627520489715,0.9863564763503473,0.9495249992650074
4,x4,1,1.0140503924946724,1.0165635788752334,1.0512003497522964,1.04125765493293,1.0183695558185213
4,x5,1,0.9320076633727019,0.9441255973322794,1.0099667821461393,0.9959682870391672,0.9752866968167178
5,x1,1,0.9805219019199836,0.9902585674950106,1.051693088538436,1.0564832914762652,0.9773551683057065
5,x2,1,1.0256142012617349,1.0184500501648086,1.0772216706272275,1.0890378231366997,1.0391726027545014
5,x3,1,0.9604333332478132,0.9572302465555672,1.0261028253707682,1.0466482737320344,0.9689857969357452
5,x4,1,1.0178616476185227,1.0245390308779618,1.1041045595981505,1.1101028042033654,1.0555001071627796
5,x5,1,0.9445441850070054,0.9268300445711569,0.9578547188070451,0.972592888027652,0.9439161455416247
6,x1,1,0.9143594973254003,0.9062496652339996,0.9755648288641653,0.9580583540119355,0.933617691440045
6,x2,1,0.8814246550445867,0.8897819095035082,0.9254504296547085,0.913647380496451,0.8799611635937202
6,x3,1,0.9618280116938408,0.9560070899916744,0.9701465763285881,0.9922469488470146,0.9579747439408477
6,x4,1,0.9887193603272273,0.9941280301060873,1.0421460046862134,1.0372286522354195,0.9901319398060517
6,x5,1,0.9701242864639443,0.9594054132425145,1.0310188426436109,1.0202892032496356,0.9675814131248235
7,x1,1,0.8878184342179273,0.883485915056685,0.8974319536013398,0.8978750824305791,0.8858672839934025
7,x2,1,0.8747181984917481,0.8807413403829928,0.8804229370636085,0.8979734710362954,0.8819801199773465
7,x3,1,0.9198558861013018,0.9213311385318121,0.9296775261955315,0.9305243888410656,0.9221186438183456
7,x4,1,0.8631937680439037,0.8600425640817944,0.879796392639647,0.8939022018820613,0.859505990684309
7,x5,1,0.9648562529485062,0.9603752963790213,0.9869931972248164,0.9938253916639608,0.9689720291851274
8,x1,1,1.0129298492673895,0.9985029396317108,1.0636496704505616,1.0704380988958573,0.9891316440209046
8,x2,1,1.0844479714939208,1.0713549924386279,1.146093916308996,1.182991050065242,1.0620895259616752
8,x3,1,1.0552935352888815,1.0480659621226258,1.1336372102057635,1.1543293885957209,1.051070773876185
8,x4,1,0.9727253062349945,0.9744215712865207,1.0208637255819202,1.0411789699108394,0.9338601120346653
8,x5,1,1.0343075162322766,1.0319166954574721,1.0888191454650609,1.1014393888108602,1.022904001921758
9,x1,1,0.896519712258201,0.8895614378428737,0.8912735769500607,0.8928723106868812,0.8739108979176546
9,x2,1,0.85365853593217,0.8389488105583714,0.8651084299093983,0.8731474536130404,0.8322537018346546
9,x3,1,1.0100380897262216,0.99090571292522,1.007267077481037,1.0147125930971723,0.9781035935377198
9,x4,1,0.9532787385764891,0.939496374762338,0.9627769516913218,0.9716359386652138,0.9321950849350968
9,x5,1,0.8728937966842818,0.8631550455644932,0.8532864923548427,0.8665195797738322,0.8418215771085759
10,x1,1,1.0163475053339774,1.0212289866963062,1.065755356623438,1.0572244490635323,1.0172444165232117
10,x2,1,0.9927445385566722,0.9983216728704949,1.0876069598100142,1.0870921335626214,1.0203953540049036
10,x3,1,1.1247000123708328,1.1355876194263288,1.1937380273780234,1.2008575511544488,1.1369805487901667
10,x4,1,1.0064544312499002,1.0033375024850562,1.0893524974549587,1.1229956937894252,1.0342720424406728
10,x5,1,0.9109488349806,0.910755467859487,0.9402946302886401,0.9411681289145459,0.8883555481942499
11,x1,1,0.9803458028577657,0.962698272347175,1.0304893721535333,1.0377937897178762,0.9934867402196497
11,x2,1,1.0037115187795764,0.9992070929672361,1.116321038830567,1.1097966556466814,1.0398902235318939
11,x3,1,1.0278743053405188,1.0163748587122248,1.062471483228288,1.0551989226211698,1.002759366552385
11,x4,1,0.9502737574062964,0.9354538335639361,1.0190577478706497,1.0209381920209504,0.9340280550769857
11,x5,1,1.0924900013019752,1.0872074310151392,1.1979679181482654,1.1998967212666427,1.098609113378216
12,x1,1,0.9836242122145105,0.9726915411277038,1.0540224314762574,1.044576032663318,0.9894150698045765
