i,var,beta,ml,mom,gmm,cue,el
1,x1,-0.37441353287501605,-0.3377042218448124,-0.3346598175892426,-0.38215445654478325,-0.3433051043372502,-0.32422201456506194
1,x2,0.14994918186902773,0.15765655969221357,0.15645398421360848,0.09786250167303705,0.1253667523444578,0.1310856412177265
1,x3,0.4636108985708718,0.46593104610322933,0.4673799416518914,0.6468847597474261,0.6664301246663494,0.4922392373080412
1,x4,-0.2602189106693336,-0.1827842246440326,-0.183210181183854,-0.1644572048854998,-0.25100462555529113,-0.19667068165476007
1,x5,-0.14907313138414435,-0.22793529964432474,-0.2221079996637626,-0.24159792054233065,-0.20110733351321328,-0.2154268784993703
1,x6,0.10173700776912686,0.014139172604649227,0.00528176121787744,-0.108991385832638,-0.08497580928698457,0.024063469781277703
1,x7,0.0624583447331879,-0.05711822304376968,-0.058908053273200596,-0.16097314271050614,-0.17498180975287045,-0.14514377000239936
1,x8,0.22857624235187157,0.19487782574552595,0.19690673139553563,0.42239847284589144,0.3817407130290904,0.29589291993565425
1,x9,0.05547108234325082,0.3543461611985751,0.356903649116692,0.3485418829407031,0.39316174836880297,0.3226210981829593
1,x10,0.05591769135344771,-0.0978961121019256,-0.09167731805029151,-0.15203654386816973,-0.17668234786179243,-0.11406349199743632
1,x11,0.2673790803213718,0.37502389620176535,0.35910406547769114,0.4839709258320475,0.4161392923331664,0.3558890544864035
1,x12,-0.24073283678675766,-0.2682155294439063,-0.25830833408230064,-0.34416889976278003,-0.258878512705294,-0.22993245340967586
2,x1,0.04700688942741449,0.04781570813178383,0.043784304299526275,0.06869030998354747,0.04134644814567854,0.07010201056677316
2,x2,-0.24525405909233822,-0.16346154227583634,-0.15983766404978417,-0.15896989077448603,-0.16242504571048272,-0.154512390402397
2,x3,0.3236511909215357,0.386329412501302,0.3955605448359803,0.44169873064043585,0.5387303872744962,0.42698730043862676
2,x4,-0.22786209741498253,-0.20139863620427256,-0.21234235245097727,-0.26165207823570863,-0.3449440490725144,-0.25360963791097524
2,x5,-0.05200874079433687,-0.20256977677552893,-0.2009169997823389,-0.3343499843544157,-0.2872768822417765,-0.23282818715505552
2,x6,-0.065909994232766,-0.04877408266712902,-0.050867550836225066,0.014082043887436802,-0.026399502977447965,-0.014251333146372142
2,x7,0.0775975024188591,0.032229102486393615,0.03514029322082056,0.029301968999012083,0.043926432049065156,0.012055081596406395
2,x8,-0.4461675933103215,-0.4886237262631818,-0.48927260929736327,-0.4607752399487385,-0.595764844711224,-0.4998174562680119
2,x9,0.10923391201548605,0.2414934344969938,0.2362679395877632,0.15749671072527108,0.37707637623835316,0.29875461372229895
2,x10,0.45906755502476637,0.4083377334730065,0.4090754465428864,0.5098967088560341,0.3608657838952477,0.351754980853251
2,x11,0.19507257281222745,0.2743224422297164,0.2684792013300869,0.19823188489722993,0.279081226124827,0.2801477774922667
2,x12,0.3813247059740916,0.3652754469462861,0.37482198994976157,0.5555480813409199,0.5398297774901055,0.4240141895807482
3,x1,0.2538537608463276,0.18853005890606947,0.187677632781791,0.1776090793686753,0.19551340754239713,0.18654417048086022
3,x2,-0.44991661272539185,-0.4213750364002128,-0.42025375123539077,-0.528702402497669,-0.4683016825402238,-0.43036982241524274
3,x3,0.18465686296313721,0.32199684485894714,0.314427725044935,0.4630234719109129,0.3897933014311401,0.3302256025176815
3,x4,0.2596615483075386,0.21509199347000516,0.2263816734138881,0.21602026039013975,0.20247713212110008,0.1989290227922336
3,x5,0.26242505353512513,0.11228049557735724,0.1080979240917456,0.0912520270129539,0.17325161706540232,0.15596465962274736
3,x6,0.21735150977250062,0.11548710120877415,0.11651038022625626,0.21500136640212245,0.10850598614286283,0.10732494083404456
3,x7,0.03655700446196297,0.09232580153502155,0.08184578523144644,-0.018504765269285146,0.15695775245796323,0.10155063119366088
3,x8,-0.2174512537265803,-0.14275204016929027,-0.14083787041753804,-0.17628521912895553,-0.27212808825292956,-0.203687210583382
