i,var,beta,ml,mom,gmm,cue,el
1,x1,1,0.9508368531772436,0.9562440247760712,1.0024639954374193,108.81328095011462,0.5800788074781822
1,x2,1,0.8764529087384644,0.8596342809078606,0.8894250016387277,-14.341865129791511,0.07299730066168966
1,x3,1,1.5157952158337236,1.5616144249490331,1.6559445138230893,-11.99205788197034,0.14707555997031102
1,x4,1,0.7236952891152424,0.747996136384228,0.8536549021696883,-2.337726987456726,0.0649531274679508
1,x5,1,1.0592738921156304,1.0654711974809854,1.0051376261883558,-9.229610489466895,0.11211311792741321
2,x1,1,1.1005747390864338,1.1073988098649667,1.22173656980179,1.1731865723652137,0.6114963733455989
2,x2,1,0.9701754817978563,0.9455647900416295,1.0949271612065572,1.1039326112000816,0.12001532840462925
2,x3,1,0.9657510752576166,1.0028281792069613,0.9767001801760142,0.9472997015549665,0.09939296085838659
2,x4,1,0.8169978970959504,0.7668295424909649,0.8662606983314738,0.9762405447121659,0.0274763393059161
2,x5,1,1.2018898813790204,1.229395760290443,1.3181905559343587,1.2182902077637572,0.15046732843558253
3,x1,1,1.1371048694533867,1.1189752713282382,1.2354922717820473,1.235964535980825,0.6002841431709659
3,x2,1,0.7962276416116727,0.800085796040587,0.8002441334155522,0.816569865322327,0.07907396904039717
3,x3,1,1.7235774705391609,1.7367775829418197,2.0561518077402847,1.98160533210952,0.1591650206892019
3,x4,1,0.9273567502489517,0.9001642016986681,0.9972219240812795,1.020792351059369,0.06541744929081587
3,x5,1,0.9516624430825646,0.9677127436979487,1.1091309360486143,1.211398885129154,0.09448011178745125
4,x1,1,1.0172036751070768,0.9929631605121197,1.0688356786527842,1.0665383587457187,0.5974889762804411
4,x2,1,1.2034646258481052,1.167783250775377,1.1863322594653134,1.2679268003678457,0.10478035612714331
4,x3,1,0.7766886865928022,0.8351883883312675,1.1102527603101728,1.1194276992795427,0.09405004762418238
4,x4,1,1.3872590261752418,1.3150163651571185,1.374818086213302,1.3597460559239123,0.12376571762969343
4,x5,1,0.6871484185250383,0.6866194348902198,0.7029216977173626,0.6670181411975898,0.07324755111565161
5,x1,1,0.9686929300785753,0.9842451919582972,1.0874315714818872,1.0582826232085025,0.6114982471759991
5,x2,1,0.8994730072633205,0.9253885727518559,1.0730904211713959,1.056016496678017,0.10701453471858545
5,x3,1,0.9684730935948094,0.9455815602397649,0.8971521404824145,0.9601277180799005,0.08264435158014624
5,x4,1,1.146154906951347,1.140358937278387,1.3142165598885738,1.2484667217249135,0.13338700956156407
5,x5,1,0.9150893717828923,0.9445882389092826,1.0066066456806833,0.9891413323410889,0.08382790204496607
6,x1,1,1.116866643112985,1.1254836126502261,1.256096489669503,23.462630807843563,0.5595370560562565
6,x2,1,1.2806400088123489,1.2843381518636487,1.389804615253236,-2.300199420292859,0.8025301110562117
6,x3,1,0.7873183601513284,0.765614408009419,0.778488456010707,-1.6983357368955445,0.5892429066178086
6,x4,1,1.3974586627337309,1.4119537640232358,1.579526099711476,-1.7789498874213896,0.7725660778346602
6,x5,1,1.102575815667855,1.1111487882175,1.3021368330894638,-1.1985573208435332,0.5615305422260837
7,x1,1,1.1234724588255276,1.1174084435260485,1.2245580812100771,1.1909535102282713,0.6171816417334325
7,x2,1,0.7502354871047473,0.774079236529067,0.7776116779416586,0.5807768816285557,0.07134955363196839
7,x3,1,1.3597695327964432,1.3557976374173257,1.5601441133220502,1.798888343022637,0.14557373919841077
7,x4,1,1.0946590629007582,1.0466255690366668,1.1878120883896146,1.1971296866167838,0.08178589916141583
7,x5,1,0.9094350471031359,0.9637529233572142,1.0982875974946262,1.077027725620955,0.10505097968376312
8,x1,1,1.0783631197905692,1.0933485787848198,1.2283669411239768,27.153777930283685,0.3354318110194038
8,x2,1,0.773029114690271,0.7533476393532992,0.7145323652896627,-0.634558469890484,0.477694960625771
8,x3,1,1.2020060773431975,1.1798415442275725,1.250999261708772,-0.5775229225321427,1.2441430139116623
