i,var,beta,ml,mom,gmm,cue,el,time
1,x1,-0.7488270657500321,-0.7430240049964819,-0.710630408434485,-1.0226487140259557,-0.9638959697756613,-0.7972081961756887,79.615
1,x2,0.29989836373805545,0.22535837770033815,0.2224450370601066,0.28357043627053474,0.2692807039424121,0.14135560601720545,79.615
1,x3,0.9272217971417436,1.001312318175762,0.9219800270132774,1.0791014420752734,1.2107533070582286,0.9091403158274638,79.615
1,x4,-0.5204378213386672,-0.5447487578138186,-0.5156999796319472,-0.6751507653322205,-0.7054320067730095,-0.47926117537347906,79.615
1,x5,-0.2981462627682887,-0.23994845064786222,-0.20802042501993698,-0.3554047413178054,-0.29500906561704154,-0.351602509888558,79.615
1,x6,0.20347401553825373,0.23503291084385228,0.2353746528196295,0.2660038107602568,0.318942881458812,0.18347451487409347,79.615
1,x7,0.1249166894663758,0.1890799468923988,0.1298899816436367,0.14043037984009568,0.13471743045841156,0.09084348472229337,79.615
1,x8,0.45715248470374314,0.45428251565269134,0.4349807421602946,0.5662471937200586,0.4078025911180698,0.404662269706236,79.615
1,x9,0.11094216468650164,0.14782741420276763,0.13752043115926008,0.16286090930008074,0.2018994210386291,0.07568856528160067,79.615
1,x10,0.11183538270689541,0.014205967795085683,0.03339868153711775,-0.04364228585421147,0.04853230455195193,-0.015135407211454809,79.615
2,x1,0.09401377885482898,-9.099775142331264e-4,0.0020967133532735624,-0.026410305552130385,0.11419508713780023,0.003024861318546488,126.37100000000001
2,x2,-0.49050811818467643,-0.5082920872883067,-0.510944074207893,-0.5449048001260942,-0.4940670293843705,-0.49167510944561743,126.37100000000001
2,x3,0.6473023818430714,0.6286499575231742,0.6605597744726563,0.695748951634909,0.7749872712036884,0.5788198966026449,126.37100000000001
2,x4,-0.45572419482996507,-0.4706846721779728,-0.49193822829815287,-0.47369052243888526,-0.5311949347809305,-0.5016321734952441,126.37100000000001
2,x5,-0.10401748158867374,-0.13588240040094784,-0.13206484877957242,-0.13894946080737386,0.17076968010286447,-0.149423385503269,126.37100000000001
2,x6,-0.131819988465532,0.005983107914018924,0.01596427627054635,-0.010877462237022453,-0.04972598018187232,-0.006484602938141541,126.37100000000001
2,x7,0.1551950048377182,0.18563278112803774,0.1845225770255936,0.2767008680181492,0.4982215454485779,0.26510558968946385,126.37100000000001
2,x8,-0.892335186620643,-0.9462253252717219,-0.9701672152778716,-1.1298800434949607,-1.0663092735755877,-0.9984624704482264,126.37100000000001
2,x9,0.2184678240309721,0.1969596757970148,0.20383204837811306,0.1352739674988981,0.13931785567111196,0.20741528179799698,126.37100000000001
2,x10,0.9181351100495327,0.8267864226775976,0.8674733445026214,1.0139853722131686,0.7353226424225874,0.9057056053630839,126.37100000000001
3,x1,0.5077075216926552,0.5460392702979721,0.5383599633385491,0.5920134424707293,0.5288540777215357,0.5327819778653694,60.11500000000001
3,x2,-0.8998332254507837,-0.9607943970244773,-0.9542037927243713,-1.201632663835268,-1.2194588344522381,-0.9244752408845105,60.11500000000001
3,x3,0.36931372592627443,0.32568008471898374,0.3193377694510328,0.38900083606011515,0.4801695280025844,0.2269715211707207,60.11500000000001
3,x4,0.5193230966150773,0.5202816048536126,0.5272567115676983,0.5678705222819265,0.4586039822672405,0.48057564431780975,60.11500000000001
3,x5,0.5248501070702503,0.5708976045044977,0.565952650631692,0.6555744488317522,0.6374327555223966,0.5833496372902253,60.11500000000001
3,x6,0.43470301954500123,0.46509531160794293,0.4687525133869052,0.6041018272140029,0.4435869825478337,0.4916884044994147,60.11500000000001
3,x7,0.07311400892392594,-0.018314320387330635,-0.012302958462946495,-0.001481573496540491,-0.01156134540244834,0.014754480250303827,60.11500000000001
3,x8,-0.4349025074531606,-0.4410669154517187,-0.4385231213432112,-0.5443087200864546,-0.533051285717483,-0.4025085602700246,60.11500000000001
3,x9,0.816959542671122,0.8185122738992912,0.8240332903840243,1.0016171720369633,1.0820123153820391,0.8308270790335341,60.11500000000001
3,x10,-0.08535605663295354,-0.09965136193425018,-0.08685678241764225,-0.1507715885660613,-0.41731789755307447,-0.2264386200187845,60.11500000000001
4,x1,0.17802075227450498,0.12381806664006917,0.1482645948457436,0.18113755403413473,0.13171203673783105,0.08015691581340091,210.35000000000002
4,x2,0.4605380203090397,0.46659326330677064,0.4834004215421211,0.7047383288268911,0.6210142686639532,0.4537259458098746,210.35000000000002
4,x3,0.7443340734628701,0.7325057114464552,0.7360767708216818,1.1403867334248527,0.7930423213206054,0.8095590792454448,210.35000000000002
4,x4,-0.1785541295863824,-0.10133777988162423,-0.09415356471651085,-0.22565426016014326,-0.12715160445155366,-0.07255824848826738,210.35000000000002
4,x5,-0.971452980316761,-1.0202933479466392,-1.0650096476355024,-1.3388777517949857,-1.1597992879288217,-0.9968087125829754,210.35000000000002
4,x6,-0.806683795943444,-0.791640365183521,-0.8107801500688535,-1.0475092939242578,-1.0450428688119648,-0.9467300814786649,210.35000000000002
4,x7,-0.10584357381227028,-0.17583070456323793,-0.14463110104433224,-0.29634417718530576,-0.22747231658702305,-0.1825465591148117,210.35000000000002
4,x8,-0.208026119803412,-0.12607198737618427,-0.14776217613370957,-0.2013530470246262,-0.14909008954723169,-0.13737785049231105,210.35000000000002
4,x9,0.8842711867597903,0.88183257615084365,0.914857594296824,1.2334076677111818,0.998874610902017,0.8897147995389999,210.35000000000002
4,x10,0.597717857064054,0.671031700268168,0.7308774286354871,0.6928441057616119,0.6827949736250674,0.7076344574528989,210.35000000000002
5,x1,0.7597058503932361,0.7340599545331313,0.6978394899106837,0.8656556383605469,0.87482742613229,0.7756152202185164,185.06100000000004
5,x2,0.24450645243221492,0.38104459051835626,0.36790045936188126,0.48622064155047395,0.48539800872629696,0.4310730698255179,185.06100000000004
5,x3,-0.7494233101327086,-0.8390265100289515,-0.8071243242958187,-0.9704809927593638,-1.067473301962015,-0.9427600153862825,185.06100000000004
5,x4,0.5383701897182036,0.5791302466474849,0.5394736715968383,0.6128548004391915,0.659803748960209,0.6517245819048223,185.06100000000004
5,x5,-0.8634003176324223,-0.8586800084990642,-0.8205684081296017,-1.1207749376067242,-1.0519020383135438,-0.9554294292190588,185.06100000000004
5,x6,-0.31328504326829887,-0.3296390731575088,-0.29939803295781114,-0.50049486206354,-0.4367988934053638,-0.31338957028938974,185.06100000000004
5,x7,-0.575191856743746,-0.6985644757536346,-0.6900097702574604,-0.8554635124375555,-0.9107286816764595,-0.7862838945928821,185.06100000000004
5,x8,0.8283432150016048,0.8416657151206753,0.8138257805551518,1.0852045791954859,1.091550206389254,0.8927106534438132,185.06100000000004
5,x9,-0.029601995869822484,-0.16935426307264906,-0.1494996794815467,-0.2387303553530566,-0.21534855480470788,-0.2029254982367601,185.06100000000004
5,x10,0.46277592244031673,0.4838206810549049,0.42132916299574397,0.5110063027185596,0.47662465377550195,0.4630889779633705,185.06100000000004
6,x1,-0.7485408330560879,-0.8941684252712372,-0.8939534378043819,-1.0907681880678892,-26.23003122658021,-0.9399767404723373,124.2700000000001
6,x2,0.36781406740316336,0.42877464299005524,0.47951791099890484,0.6440225819110703,23.672895751477853,0.4067151264370509,124.2700000000001
6,x3,-0.974092299726605,-1.254180439902236,-1.2576330638984212,-1.5404125872072165,-49.378842118787375,-1.231946223305117,124.2700000000001
6,x4,-0.5887258105107975,-0.6898569003803318,-0.6765688967394261,-0.8309392663743235,-17.017747091527596,-0.7637807924744698,124.2700000000001
6,x5,0.8312795546152973,0.8937852229613388,0.927553936753736,0.7784651158248905,21.021654940664668,0.9295742127759029,124.2700000000001
6,x6,-0.10176517049948575,-0.1076008743597582,-0.12140698701066098,0.10718313201917462,-14.139089836519585,-0.056285228619330885,124.2700000000001
6,x7,-0.12176236913692495,-0.23482838940950262,-0.2603475782894202,-0.33662430053398545,1.209702703302015,-0.32884147801903585,124.2700000000001
6,x8,0.6401628770758117,0.6998881834366548,0.7228009512439668,0.7739472194895395,38.24359499101226,0.7061078502520088,124.2700000000001
6,x9,0.7331064959257263,0.8279666949605606,0.857869158402571,0.7011865257538881,17.905305253473742,0.8069082841680536,124.2700000000001
6,x10,0.829083407868014,0.9857554892216375,0.9453687098437777,0.999775470239858,4.141493988963235,0.9867856395127481,124.2700000000001
7,x1,0.6101422395812317,0.7331916777979371,0.7134064812087402,0.8776920407477301,0.7743477146574836,0.8318903226227322,41.833000000000084
7,x2,-0.15715183892463847,-0.19388437482886034,-0.20557923923353846,-0.24002147372040628,-0.21813038211191355,-0.2503517221687471,41.833000000000084
7,x3,0.8653758312571267,0.7373788222873733,0.7654443634423461,0.7723008088313901,0.7557287851930058,0.690494528570532,41.833000000000084
7,x4,0.37301789307680977,0.43884673272701585,0.38623015064973015,0.4912557295697617,0.504429345898728,0.3990057400872406,41.833000000000084
7,x5,0.8252061730350566,0.7715795860715796,0.7150803156956621,0.807692489688921,0.9557908287726025,0.7688971473609199,41.833000000000084
7,x6,0.25735246053182337,0.22948194457554855,0.19659913533868006,0.24053194804345782,0.19721309422653238,0.21011346794964839,41.833000000000084
7,x7,-0.7486975821035674,-0.7387315038847104,-0.7683501760087839,-0.9384218300768827,-0.869484902677236,-0.8506627102434605,41.833000000000084
7,x8,-0.9780531170393918,-0.8389943954768625,-0.7947082929389778,-1.1009429543171114,-1.062956275068245,-0.9664513582917735,41.833000000000084
7,x9,0.2214299799076831,0.16854413351180508,0.12808278281106392,0.14754384657325326,0.0723584769092204,0.05490509674245903,41.833000000000084
7,x10,0.8380616326622712,0.8162229832962151,0.7802506962109765,0.9652930449416718,0.8952023303866905,0.7234992909213288,41.833000000000084
8,x1,0.5889456296574072,0.597293863583703,0.5992823503694733,0.618471526165794,0.5392925480924973,0.5925805158573672,55.186000000000035
8,x2,0.6602547572304007,0.7719789514186002,0.7774462502336357,0.87296500967669,0.7648666904103576,0.7458765526217337,55.186000000000035
8,x3,0.21406597702897234,0.1946016481180546,0.12209989990334053,0.2124009536270457,0.14102911059336048,0.25305269431476607,55.186000000000035
8,x4,0.013102471531674764,-0.0014433500794245558,-0.007250674000858666,-0.0643786859957586,-0.11722081327465025,-0.044570899468256694,55.186000000000035
8,x5,0.29147262187355794,0.31980794807071905,0.3810507002966039,0.42978179431956565,0.41570810779411244,0.28484985956625153,55.186000000000035
8,x6,-0.16561732079098057,-0.1260408329893182,-0.22715254313882777,-0.18809520574068325,-0.2367314929051373,-0.07589096861181463,55.186000000000035
8,x7,0.09699808530872733,0.01981689974498727,-0.058807933087148226,0.03017937045136934,-0.20486175654302446,-0.00124716788324198,55.186000000000035
8,x8,0.8799126192512516,0.9132951415103294,0.8371472687939538,1.0746442077084486,0.7963332261424129,0.9033082560135377,55.186000000000035
8,x9,0.5472910068548587,0.6053698960485268,0.5230848645600116,0.6992786745228636,0.5999354421495802,0.6077114632876215,55.186000000000035
8,x10,-0.568082858845879,-0.5371232940371857,-0.5926968455826335,-0.6579768164954152,-0.812544064228834,-0.6091823582896798,55.186000000000035
9,x1,-0.99764958664568,-0.930077411220211,-0.9003519866577332,-1.137986294711898,-4.336256390675789,-1.005837761096592,85.94900000000007
9,x2,0.9581149745005917,0.9645784927941741,1.0021274761711783,1.0654770394464759,5.480947054999106,1.0798035291720214,85.94900000000007
9,x3,0.36153773944821443,0.23367517749562833,0.283600360907142,0.2728659356734307,-2.865901193714381,0.2589406873256656,85.94900000000007
9,x4,-0.3738538207862513,-0.37489143284015797,-0.43952111076257994,-0.33385882673879036,-4.50770582723914,-0.3786273357892028,85.94900000000007
9,x5,-0.7089263609276812,-0.7568934054592338,-0.5479412319403814,-1.0277504497048844,-2.41724809918007,-0.7793457455460018,85.94900000000007
9,x6,0.8279952141975531,0.8115457242130323,0.7354370158551693,0.8410664156764573,4.0759167391182345,0.837234095583105,85.94900000000007
9,x7,0.9145776779000083,0.9461970765075357,0.9536239285849532,1.3348066649362405,4.319424071004614,1.14150226320708,85.94900000000007
9,x8,0.5871291705693278,0.6680769205523618,0.6414428663272285,0.40721847867497735,3.4445139248977976,0.7610187127547934,85.94900000000007
9,x9,-0.1880734276769852,-0.31059673773525986,-0.1520790289313212,-0.26462386745036487,1.6866437302280828,-0.2901753582298853,85.94900000000007
9,x10,-0.8376100427058732,-0.817742336704316,-0.6952850362270957,-1.0108769641884807,-3.7214421725552156,-0.7622018561753479,85.94900000000007
10,x1,0.7124847285907772,0.6570112406489937,0.525254382434025,0.628998868159846,1.2703656959739515,0.6563638895186567,136.84399999999994
10,x2,0.5638112289069073,0.6052365065216632,0.5548759002353638,0.6637974870290823,0.9244705693570824,0.34806069662117217,136.84399999999994
10,x3,0.2038363414811808,0.30557237095544426,0.10805821840337507,0.2516350020418898,-0.31427312338559105,0.3410834775877246,136.84399999999994
10,x4,0.683994581054634,0.67463375594992,0.48128112805733325,0.6537372690180325,0.19564197425070584,0.6712453860853885,136.84399999999994
10,x5,0.10818138218059392,0.1680067868902588,4.075234540466127e-5,0.22868300878937925,-0.015150659026269315,0.03234444269840893,136.84399999999994
10,x6,-0.29146449934332996,-0.2399843098239862,-0.0016204348991394057,-0.22934340423480248,-1.5557400101839152,-0.34573506215796534,136.84399999999994
10,x7,0.15485490397778823,0.18689424262124368,0.0530322465781817,0.06930342625898696,0.7953916235565789,0.13726962766431974,136.84399999999994
10,x8,0.8406368482048776,0.8854912836727744,0.7338470956092829,0.8822085338847587,-0.16456371476526024,0.7871486415712241,136.84399999999994
10,x9,0.5981814899532476,0.5502891083807749,0.4351466668385979,0.5697617391316869,1.0492778025496654,0.5126104992545062,136.84399999999994
10,x10,0.9746560721491613,0.8225413072977574,0.7636373107681893,0.9561693660864274,1.7366618149529505,0.8337529039294825,136.84399999999994
11,x1,0.057815689599528985,0.06264333934197686,0.05506240870790956,0.09675941590676879,0.1518842190673333,0.10647060757505643,100.98299999999995
11,x2,0.508237629130815,0.576401258995748,0.5791592870092347,0.6737122575289325,0.6995638356455064,0.6430456218448916,100.98299999999995
11,x3,0.06489908078196671,0.10332903605445037,0.0919605371050014,0.1566786819049869,0.21224485946545266,0.20267352203618,100.98299999999995
11,x4,-0.5040755436866807,-0.4472560264717585,-0.3528339220302661,-0.49378819935470913,-0.5477650907415594,-0.39034888390562095,100.98299999999995
11,x5,-0.48877711353489184,-0.5261905237102287,-0.533351523188283,-0.5836600120563293,-0.5479712184900107,-0.5207896697927424,100.98299999999995
11,x6,0.2535986524886731,0.33531104014118507,0.2661170658776272,0.3958255547623736,0.5365198965522661,0.4115200636521902,100.98299999999995
11,x7,-0.3711485432458336,-0.412281214232045,-0.3331657178836859,-0.4268261412106467,-0.494954741984214,-0.387988524241802,100.98299999999995
11,x8,0.24572236675542136,0.23665112779252725,0.2134370046916867,0.2596479451709197,0.4310471772555604,0.2631970290879574,100.98299999999995
11,x9,0.019022623998277366,0.010117222786695286,-0.04740637291478769,0.0068531386889273405,-0.10319377093831986,0.1051654210449041,100.98299999999995
11,x10,-0.29674418776361056,-0.3515148654262615,-0.2957207924425246,-0.38639429767946826,-0.3778711938256958,-0.3095214927356353,100.98299999999995
12,x1,-0.36341335056116264,-0.378551607405141,-0.44601175828580664,-0.39443910078762895,-0.39159439130173557,-0.37876770153009087,67.25300000000016
12,x2,0.565764371230963,0.5264496879462112,0.6052886085236051,0.672174036963431,0.6660717286998601,0.4897366741141601,67.25300000000016
12,x3,0.26808889344392584,0.303526337483695,0.3307899301429792,0.40041738592602594,0.41073151130394836,0.40025520885540034,67.25300000000016
12,x4,-0.007101373625240548,0.05505833428179188,0.029102946728780006,0.10721563761339796,0.02978479025480036,0.02900849263930437,67.25300000000016
12,x5,-0.18116774821721282,-0.13445572433178216,-0.12816026042597867,-0.0738471893029021,0.0542187758151444,-0.061633954663633125,67.25300000000016
12,x6,0.30562437734796455,0.28489569299585843,0.2732777986605842,0.34790338353008243,0.31064873504597024,0.32330365045759174,67.25300000000016
12,x7,-0.23305565083296387,-0.17002765228157815,-0.07750791066965576,-0.14209506071034345,-0.1652273361795147,-0.1792142286259646,67.25300000000016
12,x8,-0.9410432110859519,-0.798273414373326,-0.8390916663375003,-0.8831379385877531,-0.8052109374400404,-0.8060269196103789,67.25300000000016
12,x9,-0.42136481209748444,-0.4661648708054079,-0.48333645999771097,-0.41898291287847933,-0.5366220248210388,-0.443148982096782,67.25300000000016
12,x10,0.20011890391463716,0.06134373922649494,0.12156528312180159,0.036839660132536894,0.10207870870929847,0.0878337185045294,67.25300000000016
13,x1,-0.031292187634104573,-0.03812717645217707,1.3508506998327299,-0.1489545940816605,3.3260120232305286,0.07511060461831628,128.14200000000005
13,x2,0.37474219825732935,0.32164724724607524,17.292522084973076,0.6403251377437644,4.426509549202786,0.2010970836907718,128.14200000000005
13,x3,-0.843297580584394,-0.8817563757665421,-27.04344406624855,-0.9391753229318047,-9.116254209049925,-0.6346223625897551,128.14200000000005
