i,var,beta,ml,mom,gmm,cue,el
1,x1,-0.7488270657500321,-0.7045058770717963,-0.704188837135472,-0.8329215057881433,-0.7752611444044917,-0.70756966517841
1,x2,0.29989836373805545,0.225187172248531,0.21814493930790566,0.2688910812297839,0.2210021570872766,0.20616913057988068
1,x3,0.9272217971417436,0.8640053491810556,0.8569224774367104,1.0454714582332814,1.0019806296182465,0.8991047745802632
1,x4,-0.5204378213386672,-0.577378148371826,-0.5810574452849706,-0.7096823928988765,-0.6830096422439186,-0.6166298618476586
1,x5,-0.2981462627682887,-0.2420766886101292,-0.24506655317406684,-0.34852277402079906,-0.33496744595702377,-0.2782695785582562
1,x6,0.20347401553825373,0.2754611123151276,0.27579275237535794,0.3500848769035042,0.3481512903482185,0.31226262936955673
1,x7,0.1249166894663758,0.05554072552794099,0.045779415674527126,0.12438786439472328,0.10422873959265164,0.06518713470042937
1,x8,0.45715248470374314,0.551476226072492,0.5480675690933711,0.6727425062166277,0.597552991973535,0.5642466079975202
1,x9,0.11094216468650164,0.14173182260970024,0.13462196605434062,0.1545860364264569,0.14413518777885095,0.1006775500758813
1,x10,0.11183538270689541,0.21598132700729508,0.22055662349382968,0.27534587254515563,0.24525643183555068,0.226579426980031
1,x11,0.5347581606427436,0.5461231462234687,0.5485702268817748,0.6307236743062534,0.5840263174651533,0.545282755002633
1,x12,-0.48146567357351533,-0.507998523893714,-0.5029970214635459,-0.6313355850787196,-0.5885564329181309,-0.5527888311356628
2,x1,0.09401377885482898,0.10582768121154021,0.11326688574837428,0.1720685002985334,0.09312038583192697,0.07425888075391551
2,x2,-0.49050811818467643,-0.5270245737680059,-0.5335005357847665,-0.6734356959296447,-0.648267452382178,-0.5894495125692988
2,x3,0.6473023818430714,0.7060583726777958,0.71112683480235,0.9156285599097834,0.8847875712896347,0.7733203482873067
2,x4,-0.45572419482996507,-0.4891269723794223,-0.4860974611333785,-0.6118404209257893,-0.6309825483615134,-0.5229096842622518
2,x5,-0.10401748158867374,0.0012885811443434274,-4.0654572880550907e-4,-0.0014947019836381809,-0.013667917616371454,-0.01506767784962523
2,x6,-0.131819988465532,-0.12179703920787839,-0.1234242359601069,-0.15105057096951155,-0.07719631038598179,-0.14096701284704485
2,x7,0.1551950048377182,0.2785803045726149,0.28132324014976723,0.47191852252004773,0.4618694918973257,0.3420570689056727
2,x8,-0.892335186620643,-0.9644781051768818,-0.9616020585426168,-1.2048746062694105,-1.2784446738623827,-1.0263961919557827
2,x9,0.2184678240309721,0.21296866021713307,0.21274086214811633,0.3054251697925832,0.2999866500251581,0.23708545640806508
2,x10,0.9181351100495327,0.9995486962642851,0.9941195442666577,1.2982402670497546,1.2456095503738105,1.085236811019751
2,x11,0.3901451456244549,0.48143152445473136,0.4705652531685764,0.5459878986347699,0.5615094497276883,0.46010092738227265
2,x12,0.7626494119481833,0.726373494129302,0.720049883868093,0.920987279813119,0.9131701065330593,0.8563229191900863
3,x1,0.5077075216926552,0.5303811120206106,0.5374919284595651,0.7227574730208078,0.7174963650403026,0.5715989240505658
3,x2,-0.8998332254507837,-0.9276633535041026,-0.9380095319341906,-1.3235555743823884,-1.4260816534152363,-1.1156895118101584
3,x3,0.36931372592627443,0.4458107585982217,0.4470124268586035,0.5877443670693592,0.607411849177056,0.4509119605016371
3,x4,0.5193230966150773,0.4216170367400006,0.4319548603897298,0.5900062724571532,0.5901751729137024,0.4741877752088016
3,x5,0.5248501070702503,0.4806097925172179,0.4778813966043579,0.6270844397732226,0.5761103472929416,0.5250036632766079
3,x6,0.43470301954500123,0.4044866228117955,0.41586386264771535,0.5770552112268104,0.6091043965209854,0.4648295204685837
3,x7,0.07311400892392594,0.11498086958355606,0.11364431512990494,0.13743841422431272,0.2047560643211134,0.11427667367228143
3,x8,-0.4349025074531606,-0.3936729061036729,-0.40549087170496256,-0.5988472110048515,-0.5901883817998176,-0.4794193642690441
3,x9,0.816959542671122,0.8615876856394333,0.864447576472903,1.188284884766245,1.1818787292679074,0.9677052887245596
3,x10,-0.08535605663295354,-0.10436780594061662,-0.1020639598029248,-0.06456635212896968,-0.10418040751646193,-0.09284658528293013
3,x11,-0.13312728556116926,-0.13308358108227436,-0.13121461889488753,-0.11148728982526544,-0.09913866116117637,-0.1354726144766804
3,x12,-0.1965486870338503,-0.1460774789259624,-0.13992425159937455,-0.18214545583576297,-0.20952524799651215,-0.13157260353580008
4,x1,0.17802075227450498,0.11447001029156598,0.10107744933718925,0.13270056569961822,0.14256534430724055,0.18117263480316487
4,x2,0.4605380203090397,0.43655244413847677,0.44290334534694975,0.5762884017842548,0.587609931931347,0.4692203383585187
4,x3,0.7443340734628701,0.661723465509244,0.6508474721628432,0.794043203529389,0.809571066981522,0.7324354457925597
4,x4,-0.1785541295863824,-0.2283941774018469,-0.24103997650091163,-0.2968509052296644,-0.26815578807457496,-0.2727934234440006
4,x5,-0.971452980316761,-1.069880557374551,-1.0554576595003295,-1.273390788445842,-1.327228500206894,-1.1486932419612585
4,x6,-0.806683795943444,-0.7875345938466003,-0.7728353210755192,-0.9341530501664429,-0.9565742168520316,-0.8070211288184044
4,x7,-0.10584357381227028,-0.2080096070208738,-0.19915977033508875,-0.23304262846565538,-0.2646252175138684,-0.23200260911427256
4,x8,-0.208026119803412,-0.1865802848714205,-0.18694987168802799,-0.21207835459210186,-0.20778171433461395,-0.18599488062679256
4,x9,0.8842711867597903,0.9141849988885601,0.9099760364191481,1.1464499127796561,1.1412244967696241,0.9840684995111444
4,x10,0.597717857064054,0.5639023394385819,0.5613901737046596,0.705453136598562,0.7131134362812007,0.6244383629667616
4,x11,0.14558263781508174,0.15486521524313374,0.15593802647505697,0.23626086003512384,0.18215692574094502,0.1693034305066617
4,x12,-0.905129856026501,-0.8568088378964559,-0.8458132698145369,-0.9698468121949783,-0.8332563050864038,-0.8303972012757286
5,x1,0.7597058503932361,0.7056545098418544,0.698139521739668,0.8002241269988931,0.7974558796266776,0.7270786113583247
5,x2,0.24450645243221492,0.20363676351719226,0.19743022098449373,0.255996375591558,0.31670966269643464,0.2602605553421843
5,x3,-0.7494233101327086,-0.7166877035696324,-0.711538130813525,-0.9297173002353313,-1.0026417487679062,-0.7487588602104636
5,x4,0.5383701897182036,0.5329704037746962,0.5308629304525375,0.6531037271633399,0.6862088076297269,0.5476224690739736
5,x5,-0.8634003176324223,-0.9235145376337673,-0.9096845813306107,-1.168686882569072,-1.243060253946892,-0.985409125227506
5,x6,-0.31328504326829887,-0.2708344664249667,-0.2751759026941088,-0.2827543373030383,-0.32165005701847166,-0.2756217512948061
5,x7,-0.575191856743746,-0.5722881221042827,-0.5609870005758474,-0.6737742965218394,-0.6666213227944316,-0.5710138595972255
5,x8,0.8283432150016048,0.7834843114835628,0.7766353628793142,1.052173045735893,1.102454074035641,0.8614394921374368
5,x9,-0.029601995869822484,0.018247950966107856,0.022585688893415858,0.08783751926898296,0.09755822489035186,0.027070908939439725
5,x10,0.46277592244031673,0.5267304728672971,0.5180429654458565,0.6059881709020956,0.6098210020463832,0.49924775455848724
5,x11,-0.318109347523829,-0.36824255622972757,-0.3629643534061888,-0.4546672174848592,-0.4169388676891817,-0.3891310268797246
5,x12,-0.21098689452867814,-0.14900381824721123,-0.14505371469502248,-0.14901088674893964,-0.13469525734114354,-0.18945104693536813
6,x1,-0.7485408330560879,-0.757244285046658,-0.7424444089858591,-0.9383984382385526,-0.9748695969327086,-0.8388121692972379
6,x2,0.36781406740316336,0.4081990158742499,0.3968655364808774,0.5444977875659448,0.5053769189577,0.4503449335360025
6,x3,-0.974092299726605,-1.0441597544824075,-1.0376806217203758,-1.3900253736484809,-1.405779918472638,-1.1096046591476258
6,x4,-0.5887258105107975,-0.6804803105940174,-0.67719120892757,-0.8958855952262272,-0.8465239814348015,-0.7485702300424659
6,x5,0.8312795546152973,0.9967421893951619,0.990087065456324,1.28127049345009,1.3078489531881963,1.0595652082658924
6,x6,-0.10176517049948575,-0.10131992588546902,-0.09968659309215262,-0.11142185098570985,-0.1833948547137707,-0.07267519731083234
6,x7,-0.12176236913692495,-0.2167882374726254,-0.21800834630531724,-0.32245653205163927,-0.377716509977158,-0.2640504448927298
6,x8,0.6401628770758117,0.6803117170939194,0.6794668274565506,0.8960362182090198,0.8755313942208262,0.7314461479960656
6,x9,0.7331064959257263,0.726218357914714,0.7176663693809139,0.9243251868179349,0.911528154516861,0.7147825116783486
6,x10,0.829083407868014,0.7979780642244613,0.800215996869153,1.1241022894418813,1.1147865492285707,0.8937081792709692
6,x11,0.00907605185355509,0.015270947004698249,0.010269445503874694,-0.03150557065743377,-0.06747692164395351,-0.03535149588634201
6,x12,0.42962349144781165,0.29946688148658784,0.30152762965654856,0.39939971506983873,0.44770362879819287,0.31729207929465686
7,x1,0.6101422395812317,0.5950965586928744,0.6101319157608989,0.8238560907296191,0.8138939450479551,0.608125521219844
7,x2,-0.15715183892463847,-0.13199948589037808,-0.13613945994354804,-0.17041915198578586,-0.2043179049291322,-0.15819871322193335
7,x3,0.8653758312571267,0.8812150630270157,0.9107647321125362,1.213008150457863,1.300287287347136,0.968912301770181
7,x4,0.37301789307680977,0.35777709062255014,0.35598562101679215,0.49626224250061196,0.5300819389374769,0.39099990813659913
7,x5,0.8252061730350566,0.7449199474640041,0.7453116052235935,0.9505269357743849,0.9245664281648557,0.7759610513518697
7,x6,0.25735246053182337,0.27393523078757737,0.2671197331497589,0.3025014579669053,0.2185284116924261,0.2546499178429566
