i,var,beta,ml,mom,gmm,cue,el
1,x1,-0.37441353287501605,-0.3514949619281181,-0.34538583823800817,-0.4015204782663232,-0.38037263586134273,-0.3619841033674019
1,x2,0.14994918186902773,0.09932644383624614,0.09876423392473754,0.11173039268037253,0.12542843298352724,0.087996244644256
1,x3,0.4636108985708718,0.525849923682663,0.5194323420276243,0.6275699588607907,0.6092627743672435,0.5336797421613264
1,x4,-0.2602189106693336,-0.2613999897280517,-0.2562785637653169,-0.27075401926193393,-0.2843693980675576,-0.26757063144281107
1,x5,-0.14907313138414435,-0.16517434054549104,-0.16535632022790933,-0.17506558740703745,-0.16001887609443433,-0.13002927340765125
1,x6,0.10173700776912686,0.15570173326951348,0.1510398882442874,0.19782665857918844,0.14017934732227755,0.1467293368930177
1,x7,0.0624583447331879,-0.02045370511528423,-0.01739162508359689,0.005453684375537692,-0.05963249702632603,-0.03361876927593514
1,x8,0.22857624235187157,0.2338179295800251,0.22908370627685914,0.2972410264171522,0.3270844919335687,0.23449071088994486
1,x9,0.05547108234325082,0.11065351643571227,0.11218204453324962,0.10542253397235078,0.12872078084354968,0.11846133708608146
1,x10,0.05591769135344771,-0.027384033750421356,-0.025366319695014083,-0.07419489533930042,-0.06468092127061463,-0.05163494270017396
1,x11,0.2673790803213718,0.2678725001157223,0.2633226014330971,0.3156377482460022,0.34237814350586954,0.29292258453443243
1,x12,-0.24073283678675766,-0.16604277606078094,-0.16364967525521965,-0.1802696091719403,-0.1892428055560927,-0.17266954687939298
2,x1,0.04700688942741449,0.008608952705958147,0.01306486630003868,0.040541237137450996,0.028393184952107763,0.008978134128586134
2,x2,-0.24525405909233822,-0.2142883650979532,-0.21276696831574776,-0.2565184319534083,-0.2549166034405054,-0.236412877301161
2,x3,0.3236511909215357,0.37623130028941737,0.38123890390913173,0.4289286454276271,0.3931033631658443,0.35710711704834647
2,x4,-0.22786209741498253,-0.2184844059583564,-0.2158452042505239,-0.20709384485878027,-0.2189188381591882,-0.19365077504717668
2,x5,-0.05200874079433687,-0.046618299400334434,-0.05010242644568909,-0.06781990826354557,-0.06281089847958157,-0.05350711131853396
2,x6,-0.065909994232766,-0.04265164622224331,-0.04926111359350809,-0.08543378335575619,-0.06111425139725361,-0.06871227742788251
2,x7,0.0775975024188591,0.0218494826456821,0.028983171743467456,0.05344262723098108,0.013994268630981839,0.028966957844273753
2,x8,-0.4461675933103215,-0.49578074341809225,-0.49401208906387994,-0.5736370835222432,-0.5656086474539423,-0.497360956260588
2,x9,0.10923391201548605,0.1648597678137568,0.16756308923657356,0.2306395754962076,0.210262051357188,0.17741663794056842
2,x10,0.45906755502476637,0.5406624909418304,0.5357401465871041,0.5806085005367732,0.5736755948012189,0.5222174671627203
2,x11,0.19507257281222745,0.22158414737492507,0.2116694448672769,0.2236735514491478,0.223994751265335,0.21859027591849664
2,x12,0.3813247059740916,0.42231472384629465,0.42753865750321896,0.5531448940027499,0.5507658467201477,0.4570600832159611
3,x1,0.2538537608463276,0.21431380602501712,0.2144567588737269,0.30522188086122465,0.25566987762445403,0.25599117129715576
3,x2,-0.44991661272539185,-0.42886478354788377,-0.4322919765038288,-0.5058455876860691,-0.5079507303524922,-0.43037965479404683
3,x3,0.18465686296313721,0.15354451923282944,0.15473259179936505,0.21363705674043537,0.22926838177686765,0.17840499788694328
3,x4,0.2596615483075386,0.26713250449528164,0.2667333519401922,0.29166427691510055,0.3229619731355988,0.26566018963649424
3,x5,0.26242505353512513,0.292418199909175,0.2916383127036979,0.3644700985227943,0.3252292589437873,0.2992869816827182
3,x6,0.21735150977250062,0.10788017776129948,0.1078656529158958,0.14387979965993594,0.13229201016756179,0.10828700361483838
3,x7,0.03655700446196297,0.10587027864728875,0.09984185780041147,0.06956524828935715,0.08445530539818995,0.0910678916195381
3,x8,-0.2174512537265803,-0.21003501225181045,-0.2038997156365714,-0.25884842239324973,-0.2628510298556651,-0.2242391870311368
3,x9,0.408479771335561,0.3442980738951315,0.340693804411833,0.42265341445838933,0.39293097013935163,0.34425674470637463
3,x10,-0.04267802831647677,-0.06018487514433653,-0.05576987086675796,-0.07328000533387041,-1.258618861909002e-4,-0.031413456998830455
3,x11,-0.06656364278058463,-0.019812277552350693,-0.02219916196896457,-0.01649227809256995,-0.07596083295481229,-0.037830808724120014
3,x12,-0.09827434351692516,-0.029635788337673906,-0.035434581697761564,-0.0622652608392301,-0.056670104084410096,-0.04446477456482445
4,x1,0.08901037613725249,0.07093478072814696,0.07107191902710568,0.10898806569022984,0.0966565667637445,0.05984522942843558
4,x2,0.23026901015451984,0.12044481866603395,0.11958405026851901,0.09153256167547112,0.11011294227200638,0.13525720483292783
4,x3,0.37216703673143503,0.4000779509324869,0.40193356976277683,0.5866867826589778,0.5548488439486671,0.4229195110479692
